Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SLOVENIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Total,Thousands,5.2,,,6.6,5.5,9.299999999999999,11.5,13.7,16.3,18.3,20.5,22.9,23.9,24.400000000000002,20.100000000000005,21.6,23.200000000000003,25.7,27.900000000000002,28.930000000000003,4.3999999999999995,0.7,
SOLOMON ISLANDS,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Americas,Thousands,0.5,,,0.6,0.3,0.6,0.9,1.0,1.2,1.1,1.0,1.2,1.4,1.3,1.3,1.6,1.6,1.8,1.8,2.1,0.2,,
SOLOMON ISLANDS,East Asia and the Pacific,Thousands,4.2,,,5.4,4.9,8.1,9.8,11.6,13.8,15.9,18.2,20.5,21.2,21.8,17.6,18.7,20.1,22.1,24.0,24.6,3.9,0.7,
SOLOMON ISLANDS,Europe,Thousands,0.5,,,0.5,0.3,0.5,0.7,0.9,1.1,1.1,1.0,0.9,1.1,1.1,1.1,1.2,1.3,1.4,1.8,1.73,0.3,,
SOLOMON ISLANDS,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Other not classified,Thousands,,,,0.1,,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.4,0.3,0.5,,,
SOLOMON ISLANDS,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Americas,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Europe,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,Total,Thousands,5872.0,5787.0,6430.0,6505.0,6677.0,7369.0,8396.0,9091.0,9592.0,7011.7,8073.5,8339.0,9188.0,9536.499999999998,9549.0,8903.7,10044.1,10285.2,10472.1,10228.599999999999,2802.4,2255.7000000000003,5697.999999999999
SOUTH AFRICA,Africa,Thousands,4234.0,4131.0,4453.0,4450.0,4638.0,5370.0,6281.0,6862.0,7344.0,5083.1,5733.5,6130.0,6648.0,6846.7,7272.0,6738.2,7492.0,7549.9,7777.7,7591.7,2134.7,1870.8,4231.9
SOUTH AFRICA,Americas,Thousands,248.0,242.0,255.0,262.0,291.0,322.0,358.0,387.0,407.0,333.5,458.0,433.0,514.0,545.5,435.0,403.8,473.7,545.5,561.2,560.7,119.9,99.4,326.2
SOUTH AFRICA,East Asia and the Pacific,Thousands,192.0,194.0,229.0,225.0,239.0,239.0,258.0,282.0,271.0,216.1,293.0,305.0,401.0,436.9,293.0,270.3,337.9,327.7,323.7,319.5,55.2,20.4,104.9
SOUTH AFRICA,Europe,Thousands,1042.0,1028.0,1274.0,1339.0,1306.0,1329.0,1403.0,1438.0,1434.0,1248.4,1355.0,1307.0,1434.0,1517.0,1400.0,1350.6,1569.9,1687.5,1645.9,1586.4,453.0,221.0,918.9
SOUTH AFRICA,Middle East,Thousands,11.0,13.0,15.0,15.0,16.0,17.0,20.0,21.0,23.0,19.3,21.0,20.0,23.0,25.8,24.0,25.2,33.3,34.4,29.2,33.8,8.8,11.6,26.9
SOUTH AFRICA,South Asia,Thousands,26.0,28.0,34.0,41.0,36.0,36.0,44.0,52.0,52.0,74.9,98.0,119.0,142.0,144.5,110.0,102.0,125.7,127.5,120.8,120.9,27.0,28.2,79.1
SOUTH AFRICA,Other not classified,Thousands,119.0,151.0,170.0,173.0,151.0,56.0,32.0,49.0,61.0,36.4,115.0,25.0,26.0,20.1,15.0,13.6,11.6,12.7,13.6,15.6,3.8,4.3,10.1
SOUTH AFRICA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Americas,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Europe,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SPAIN,Total,Thousands,46403.0,48565.0,50331.0,50853.0,52430.0,55914.0,58004.0,58666.0,57192.0,52177.8,52677.0,56177.0,57464.0,60675.4,64939.0,68174.7,75315.0,81868.59999999999,82808.3,83509.1,18933.1,31180.900000000005,71659.3
SPAIN,Africa,Thousands,37.0,,,,,,,,,267.4,302.0,509.0,492.0,487.2,552.0,725.6,1243.0,1314.3,1235.9,1340.0,262.9,250.3,830.2
SPAIN,Americas,Thousands,2452.0,2125.0,2001.0,1894.0,2079.0,2233.0,2378.0,2313.0,2398.0,2574.0,2618.0,2887.0,3123.0,3065.1,3132.0,3638.0,4573.9,5866.0,6370.5,7092.1,1320.5,1867.3,6359.4
SPAIN,East Asia and the Pacific,Thousands,321.0,256.0,229.0,237.0,151.0,181.0,255.0,346.0,237.0,505.0,962.0,1176.0,1345.0,1531.2,1850.0,1805.0,1904.7,2299.0,2560.7,2977.0,562.4,230.3,1086.7
SPAIN,Europe,Thousands,42633.0,45019.0,47168.0,47835.0,49239.0,52190.0,54313.0,54927.0,53512.0,48204.4,48290.0,51420.0,52243.0,55273.4,59035.0,61667.0,67047.4,71695.9,71903.9,71377.8,16676.3,28505.9,62765.3
SPAIN,Middle East,Thousands,,,,,,,,,,,68.0,110.0,170.0,216.9,250.6,218.4,386.7,466.4,416.3,424.7,76.3,281.2,416.8
SPAIN,South Asia,Thousands,,,,,,,,,,,30.0,74.0,91.0,101.6,119.4,120.7,159.3,227.0,321.0,297.5,34.7,45.9,200.9
SPAIN,Other not classified,Thousands,960.0,1165.0,933.0,887.0,961.0,1310.0,1058.0,1080.0,1045.0,627.0,407.0,1.0,,,,,,,,,,,
SPAIN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,Total,Thousands,401.0,337.0,392.0,501.0,566.0,548.0,559.0,495.0,438.0,448.0,654.0,856.0,1006.0,1275.0,1527.0,1798.9,2050.7000000000003,2116.3,2333.8,1913.7,507.7,194.5,719.9
SRI LANKA,Africa,Thousands,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,8.0,12.0,12.9,12.1,12.7,14.9,15.1,2.9,0.9,4.7
SRI LANKA,Americas,Thousands,18.0,16.0,20.0,26.0,31.0,47.0,36.0,32.0,28.0,26.0,41.0,50.0,61.0,69.0,77.0,89.6,104.0,110.9,137.6,127.4,31.8,11.8,51.4
SRI LANKA,East Asia and the Pacific,Thousands,58.0,49.0,66.0,84.0,91.0,100.0,98.0,76.0,67.0,74.0,106.0,143.0,191.0,244.0,346.0,434.5,509.0,536.3,548.6,391.8,75.0,11.6,56.0
SRI LANKA,Europe,Thousands,268.0,211.0,208.0,266.0,299.0,236.0,243.0,223.0,199.0,199.0,297.0,372.0,453.0,556.0,641.0,711.0,815.3,853.9,1017.9,887.6,281.6,93.5,432.2
SRI LANKA,Middle East,Thousands,4.0,6.0,6.0,7.0,10.0,10.0,10.0,11.0,12.0,20.0,31.0,48.0,47.0,69.0,78.0,88.0,90.9,77.7,71.6,44.1,10.2,4.4,18.1
SRI LANKA,South Asia,Thousands,52.0,54.0,90.0,116.0,133.0,153.0,169.0,150.0,130.0,127.0,177.0,240.0,249.0,329.0,373.0,462.9,519.4,524.8,543.2,447.7,106.2,72.3,157.5
SRI LANKA,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,Total,Thousands,311.0,44.0,32.0,37.0,56.0,88.0,123.0,263.0,387.0,396.0,522.0,449.0,490.0,545.0,556.0,432.0,400.09999999999997,502.8,606.2,688.1,93.1,122.7,362.09999999999997
STATE OF PALESTINE,Africa,Thousands,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,10.0,12.0,14.0,28.0,24.0,33.0,27.0,18.0,11.4,12.2,10.8,17.0,2.4,,4.7
STATE OF PALESTINE,Americas,Thousands,39.0,8.0,6.0,6.0,11.0,14.0,19.0,32.0,39.0,63.0,88.0,57.0,54.0,68.0,74.0,54.0,47.4,60.5,70.4,77.7,9.6,0.6,57.3
STATE OF PALESTINE,East Asia and the Pacific,Thousands,19.0,10.0,6.0,5.0,8.0,16.0,17.0,20.0,41.0,41.0,67.0,58.0,52.0,64.0,64.0,71.0,84.4,103.9,122.0,150.3,17.3,0.7,49.1
STATE OF PALESTINE,Europe,Thousands,242.0,24.0,18.0,24.0,35.0,55.0,83.0,203.0,294.0,276.0,351.0,301.0,353.0,373.0,385.0,279.0,246.2,319.5,397.0,436.5,63.5,121.0,239.7
STATE OF PALESTINE,Middle East,Thousands,8.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,7.0,7.0,6.0,10.0,10.7,6.7,6.0,6.6,0.3,0.4,11.3
STATE OF PALESTINE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Total,Thousands,38.0,50.0,52.0,52.0,61.0,246.0,329.0,436.0,439.0,420.0,495.0,536.0,574.6,591.4,683.5999999999999,740.9,799.7,813.0,836.0,,,,
SUDAN,Africa,Thousands,5.0,7.0,7.0,7.0,9.0,59.0,51.0,65.0,66.0,60.0,49.0,54.0,103.8,108.2,119.7,142.2,130.2,130.0,135.0,,,,
SUDAN,Americas,Thousands,4.0,4.0,,,,21.0,12.0,16.0,15.0,21.0,20.0,21.0,24.2,26.4,38.4,42.6,45.1,49.0,49.0,,,,
SUDAN,East Asia and the Pacific,Thousands,7.0,10.0,13.0,14.0,17.0,109.0,222.0,297.0,299.0,239.0,30.0,32.0,35.6,38.8,45.2,48.2,48.4,48.0,51.0,,,,
SUDAN,Europe,Thousands,9.0,11.0,12.0,14.0,17.0,56.0,44.0,57.0,57.0,100.0,74.0,80.0,50.8,51.2,79.7,81.7,81.4,85.0,86.0,,,,
SUDAN,Middle East,Thousands,9.0,13.0,,,,,,,,,272.0,295.0,297.4,302.2,326.4,346.6,416.1,416.0,422.0,,,,
SUDAN,South Asia,Thousands,4.0,5.0,,,,,,,,,40.0,43.0,47.1,48.7,54.4,58.7,57.1,60.0,65.0,,,,
SUDAN,Other not classified,Thousands,,,20.0,17.0,18.0,1.0,,1.0,2.0,,10.0,11.0,15.7,15.9,19.8,20.9,21.4,25.0,28.0,,,,
SUDAN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,Total,Thousands,56.0,53.0,59.0,82.0,138.0,160.5,153.8,167.2,151.2,150.7,204.6,220.40000000000003,240.1,248.9,251.66000000000003,227.6,256.9,277.9,,,,,
SURINAME,Africa,Thousands,,,,,,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.5,0.3,0.3,0.6,0.6,0.5,,,,,
SURINAME,Americas,Thousands,8.0,3.0,4.0,7.0,45.0,56.0,51.0,52.0,52.0,59.0,88.7,103.9,123.7,136.0,129.7,116.7,132.5,104.5,,,,,
SURINAME,East Asia and the Pacific,Thousands,2.0,1.0,1.0,1.0,,4.0,3.0,3.0,3.0,2.0,3.3,4.4,4.6,5.0,5.5,4.7,6.2,8.7,,,,,
SURINAME,Europe,Thousands,46.0,49.0,54.0,74.0,87.0,100.0,99.0,111.0,95.0,88.0,110.3,108.2,107.7,104.6,113.36,100.3,116.0,162.7,,,,,
SURINAME,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,South Asia,Thousands,,,,,,,0.3,0.5,0.5,0.5,0.7,0.8,0.7,0.8,1.0,0.7,1.3,1.2,,,,,
SURINAME,Other not classified,Thousands,,,,,6.0,0.2,0.2,0.5,0.5,1.0,1.4,2.8,2.9,2.2,1.8,4.6,0.3,0.3,,,,,
SURINAME,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWEDEN,Total,Thousands,,4108.0,4275.0,4267.0,4676.0,4883.0,4729.0,5224.0,4555.0,4899.0,5183.0,19404.6,20011.300000000003,18803.1,5660.200000000001,6481.799999999999,6781.7,7054.299999999999,7439.7,7615.700000000001,1956.5,2989.8999999999996,6628.9
SWEDEN,Africa,Thousands,,,,,,,,,,16.0,13.0,40.6,34.8,69.8,25.5,30.5,26.6,27.4,31.1,33.6,6.9,8.0,22.4
SWEDEN,Americas,Thousands,,255.0,243.0,217.0,225.0,247.0,250.0,260.0,239.0,190.0,226.0,671.0,652.0,724.4,313.6,335.8,349.5,485.5,516.3,613.2,191.1,287.5,653.6
SWEDEN,East Asia and the Pacific,Thousands,,111.0,123.0,105.0,148.0,183.0,191.0,199.0,216.0,150.0,174.0,356.0,313.6,363.1,281.0,333.6,390.0,430.3,417.0,467.9,56.9,41.4,131.9
SWEDEN,Europe,Thousands,,3368.0,3588.0,3760.0,3978.0,4176.0,3982.0,4425.0,3848.0,4294.0,4470.0,18248.7,18921.7,17530.7,4409.9,4980.4,5107.7,5143.2,5304.3,5689.1,1374.6,2357.2,5347.9
SWEDEN,Middle East,Thousands,,,,,,,,,,,,32.7,44.2,38.6,,,,,,,,,
SWEDEN,South Asia,Thousands,,,,,,,,,,22.0,26.0,55.6,45.0,76.5,77.1,91.5,87.7,109.0,110.3,117.6,55.1,31.2,42.6
SWEDEN,Other not classified,Thousands,,374.0,321.0,185.0,325.0,277.0,306.0,340.0,252.0,227.0,274.0,,,,553.1,710.0,820.2,858.9,1060.7,694.3,271.9,264.6,430.5
SWEDEN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWITZERLAND,Total,Thousands,7821.0,7455.0,6866.0,6530.0,,7229.0,7862.0,8447.718,8607.89,8293.496,8628.596000000001,8534.028999999999,8566.0,8967.3,9158.400000000001,9304.6,10402.0,11133.2,11714.5,11817.599999999999,3690.2999999999997,4390.0,9159.5
SWITZERLAND,Africa,Thousands,77.0,79.0,74.0,73.0,,78.0,85.0,85.463,88.625,79.919,77.745,74.107,82.0,79.0,75.3,78.9,93.0,94.2,96.5,99.8,24.8,27.2,80.7
SWITZERLAND,Americas,Thousands,1199.0,1027.0,871.0,757.0,,830.0,934.0,954.115,878.356,820.495,916.493,924.383,952.0,1004.0,1036.8,1095.5,1202.0,1360.8,1494.9,1616.4,247.2,373.9,1483.3
SWITZERLAND,East Asia and the Pacific,Thousands,1079.0,938.0,865.0,727.0,,847.0,896.0,941.2,841.0,874.0,1074.0,1300.0,1491.0,1695.6,1846.5,2242.0,2908.0,3269.5,3413.7,3408.0,310.1,299.3,1293.5
SWITZERLAND,Europe,Thousands,5343.0,5277.0,4906.0,4821.0,,5305.0,5747.0,6225.587,6520.802,6249.76,6237.359,5867.915,5612.0,5720.2,5676.0,5250.1,6199.0,6408.7,6709.4,6693.4,3108.2,3689.6,6302.0
SWITZERLAND,Middle East,Thousands,51.0,62.0,70.0,67.0,,76.0,85.0,108.957,147.0,133.0,157.0,167.0,211.0,255.5,306.7,371.7,,,,,,,
SWITZERLAND,South Asia,Thousands,72.0,72.0,80.0,85.0,,93.0,115.0,132.396,132.107,136.322,165.999,200.624,218.0,213.0,217.1,266.4,,,,,,,
SWITZERLAND,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWITZERLAND,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Total,Thousands,3412.0,3670.0,4678.0,4837.0,6335.0,5859.0,5682.0,5434.0,6951.0,7720.0,10970.0,6476.0,,,,,1043.2,1291.0,1802.2,2424.2,479.3,660.9999999999999,
SYRIAN ARAB REPUBLIC,Africa,Thousands,66.0,71.0,71.0,73.0,90.0,93.0,81.0,78.0,85.0,76.0,90.0,46.0,,,,,3.9,8.6,8.1,7.4,1.1,1.9,
SYRIAN ARAB REPUBLIC,Americas,Thousands,38.0,43.0,45.0,44.0,58.0,58.0,59.0,59.0,75.0,84.0,97.0,37.0,,,,,16.3,18.6,26.0,30.9,5.4,22.3,
SYRIAN ARAB REPUBLIC,East Asia and the Pacific,Thousands,26.0,25.0,29.0,27.0,41.0,41.0,42.0,43.0,53.0,60.0,78.0,31.0,,,,,4.7,5.7,8.1,9.2,1.2,1.7,
SYRIAN ARAB REPUBLIC,Europe,Thousands,398.0,472.0,646.0,652.0,933.0,947.0,710.0,732.0,905.0,1142.0,1959.0,1468.0,,,,,55.9,71.6,86.0,96.2,51.5,78.6,
SYRIAN ARAB REPUBLIC,Middle East,Thousands,2111.0,2237.0,2815.0,3072.0,3957.0,3456.0,3445.0,3124.0,4391.0,4712.0,6192.0,3112.0,,,,,927.5,1140.4,1612.1,2212.1,404.1,529.3,
SYRIAN ARAB REPUBLIC,South Asia,Thousands,243.0,237.0,340.0,228.0,218.0,269.0,290.0,356.0,389.0,499.0,961.0,701.0,,,,,17.5,28.3,41.0,43.5,8.9,13.8,
SYRIAN ARAB REPUBLIC,Other not classified,Thousands,530.0,585.0,732.0,741.0,1038.0,995.0,1055.0,1042.0,1053.0,1147.0,1593.0,1081.0,,,,,17.4,17.8,20.9,24.9,7.1,13.4,
SYRIAN ARAB REPUBLIC,"of which, nationals residing abroad",Thousands,482.0,532.0,684.0,702.0,985.0,934.0,962.0,961.0,959.0,1065.0,1513.0,1043.0,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,Total,Thousands,2624.0,2831.0,2978.0,2248.0,2950.0,3378.0,3520.0,3716.0,3845.0,4395.0,5567.0,6087.0,7311.0,8016.099999999999,9910.0,10439.8,10690.3,10739.6,11066.6,11864.1,1377.7999999999997,140.29999999999998,896.0
TAIWAN PROVINCE OF CHINA,Africa,Thousands,9.0,9.0,9.0,7.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.2,10.7,11.7,12.0,12.5,2.5,0.9,3.4
TAIWAN PROVINCE OF CHINA,Americas,Thousands,410.0,402.0,437.0,315.0,444.0,457.0,461.0,469.0,461.0,442.0,475.0,495.0,497.0,502.4,565.0,588.2,649.3,702.0,732.5,766.3,106.1,14.6,108.8
TAIWAN PROVINCE OF CHINA,East Asia and the Pacific,Thousands,1998.0,2240.0,2348.0,1780.0,2298.0,2704.0,2843.0,3011.0,3122.0,3690.0,4818.0,5297.0,6513.0,7179.3,9016.0,9509.4,9669.6,9637.9,9906.6,10632.2,1197.3,104.7,698.9
TAIWAN PROVINCE OF CHINA,Europe,Thousands,161.0,149.0,149.0,119.0,165.0,172.0,173.0,186.0,201.0,197.0,203.0,212.0,218.0,223.0,265.0,274.0,299.8,330.1,350.1,386.7,59.5,16.4,66.0
TAIWAN PROVINCE OF CHINA,Middle East,Thousands,11.0,9.0,10.0,8.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,14.0,13.0,14.0,17.0,18.8,19.9,21.1,22.4,24.0,2.7,0.7,3.5
TAIWAN PROVINCE OF CHINA,South Asia,Thousands,13.0,13.0,14.0,12.0,16.0,17.0,18.0,20.0,20.0,19.0,24.0,24.0,23.0,23.0,30.0,32.2,33.5,35.0,38.4,40.4,6.6,1.9,9.4
TAIWAN PROVINCE OF CHINA,Other not classified,Thousands,22.0,9.0,11.0,7.0,4.0,6.0,3.0,8.0,20.0,27.0,26.0,36.0,38.0,65.4,7.0,7.0,7.5,1.8,4.6,2.0,3.1,1.1,6.0
TAIWAN PROVINCE OF CHINA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,Total,Thousands,7.7,5.199999999999999,,,,,,,325.0,207.0,160.0,183.0,244.0,208.0,213.2,413.8,344.0,430.99999999999994,1034.7,1257.1,350.59999999999997,296.3,
TAJIKISTAN,Africa,Thousands,0.1,,,,,,,,,,,,,,,0.7,0.5,0.6,0.6,0.4,0.3,0.9,
TAJIKISTAN,Americas,Thousands,0.8,0.9,,,,,,,1.0,1.0,1.0,1.0,1.0,0.8,1.8,4.3,4.6,3.8,4.7,7.0,1.3,4.1,
TAJIKISTAN,East Asia and the Pacific,Thousands,1.1,0.5,,,,,,,3.0,3.0,4.0,4.0,4.0,1.4,6.4,16.2,19.5,8.8,11.0,15.1,1.7,2.8,
TAJIKISTAN,Europe,Thousands,4.9,3.3,,,,,,,310.0,189.0,140.0,167.0,223.0,199.0,191.8,344.3,258.8,405.9,1003.6,1204.7,336.9,267.0,
TAJIKISTAN,Middle East,Thousands,0.1,,,,,,,,,,,,1.0,0.3,0.2,0.7,0.9,1.0,0.9,1.5,0.4,1.0,
TAJIKISTAN,South Asia,Thousands,0.7,0.5,,,,,,,11.0,14.0,15.0,11.0,15.0,6.5,13.0,47.6,59.7,10.9,13.9,21.8,8.0,19.6,
TAJIKISTAN,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,6.6,2.0,0.9,
TAJIKISTAN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",Total,Thousands,501.0,526.0,576.0,577.0,583.0,614.0,643.0,719.0,770.0,714.0,783.0,868.0,1077.0,1095.8,1140.0,1137.0,1284.3,1327.2,1505.8,1527.0,620.8999999999999,1026.9999999999998,
"TANZANIA, UNITED REPUBLIC OF",Africa,Thousands,202.0,213.0,250.0,268.0,256.0,276.0,293.0,306.0,373.0,349.0,392.0,446.0,489.0,521.9,526.0,531.0,568.6,596.2,700.7,721.3,299.2,525.4,
"TANZANIA, UNITED REPUBLIC OF",Americas,Thousands,49.0,46.0,59.0,50.0,53.0,62.0,71.0,81.0,88.0,68.0,71.0,95.0,101.0,100.6,124.0,98.5,118.4,125.6,134.9,138.1,42.4,61.3,
"TANZANIA, UNITED REPUBLIC OF",East Asia and the Pacific,Thousands,38.0,47.0,30.0,27.0,23.0,25.0,28.0,30.0,32.0,31.0,43.0,40.0,79.0,57.2,71.0,70.8,79.9,77.8,80.3,79.0,20.9,17.5,
"TANZANIA, UNITED REPUBLIC OF",Europe,Thousands,157.0,162.0,192.0,191.0,222.0,220.0,229.0,274.0,246.0,233.0,243.0,250.0,330.0,361.7,362.0,367.9,408.9,447.9,502.2,519.4,231.1,361.7,
"TANZANIA, UNITED REPUBLIC OF",Middle East,Thousands,30.0,30.0,17.0,14.0,12.0,11.0,7.0,11.0,10.0,11.0,10.0,15.0,21.0,18.1,22.0,27.9,25.2,32.2,32.3,28.3,12.3,27.8,
"TANZANIA, UNITED REPUBLIC OF",South Asia,Thousands,25.0,28.0,28.0,27.0,17.0,20.0,15.0,17.0,21.0,22.0,24.0,22.0,57.0,36.3,35.0,40.9,83.3,47.5,55.4,40.9,15.0,33.3,
"TANZANIA, UNITED REPUBLIC OF",Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF","of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
THAILAND,Total,Thousands,9577.0,10133.0,10873.0,10082.0,11738.0,11568.0,13822.0,14465.0,14584.0,14149.0,15935.0,19230.4,22354.0,26546.6,24809.7,29923.199999999997,32529.600000000002,35591.899999999994,38178.200000000004,39916.2,6725.299999999999,510.8,
THAILAND,Africa,Thousands,80.0,91.0,89.0,67.0,83.0,73.0,94.0,105.0,109.0,108.0,122.0,141.3,157.3,162.6,162.8,164.7,172.7,191.9,200.3,196.8,25.1,3.8,
THAILAND,Americas,Thousands,585.0,604.0,640.0,577.0,693.0,740.0,825.0,818.0,853.0,795.0,792.0,885.6,1006.9,1104.0,1048.9,1168.8,1341.5,1449.1,1534.0,1559.8,311.3,54.2,
THAILAND,East Asia and the Pacific,Thousands,6134.0,6492.0,6955.0,6510.0,7501.0,7195.0,8566.0,8712.0,8626.0,7994.0,9091.0,11480.7,13811.0,17116.8,15711.8,21017.8,22779.9,25114.1,27136.5,28544.1,3925.0,125.6,
THAILAND,Europe,Thousands,2242.0,2396.0,2550.0,2321.0,2706.0,2779.0,3439.0,3813.0,3963.0,4031.0,4445.0,5058.6,5580.2,6289.0,6165.7,5615.3,6169.7,6497.1,6789.1,6725.3,2081.3,292.0,
THAILAND,Middle East,Thousands,117.0,129.0,151.0,118.0,173.0,179.0,240.0,265.0,283.0,298.0,331.0,379.4,538.3,547.7,506.7,582.3,660.2,565.5,582.4,533.2,55.7,16.8,
THAILAND,South Asia,Thousands,349.0,350.0,414.0,411.0,495.0,552.0,654.0,751.0,750.0,923.0,1153.0,1284.8,1260.3,1326.5,1213.8,1374.3,1405.6,1774.2,1935.9,2357.0,326.9,18.4,
THAILAND,Other not classified,Thousands,70.0,71.0,74.0,78.0,87.0,50.0,4.0,1.0,,,1.0,,,,,,,,,,,,
THAILAND,"of which, nationals residing abroad",Thousands,70.0,71.0,74.0,78.0,87.0,50.0,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Total,Thousands,,,,,,,13.7,22.3,36.0,44.199999999999996,39.8,50.599999999999994,57.5,77.8,59.8,61.599999999999994,65.6,73.9,74.6,80.72399999999999,17.9,5.5,
TIMOR-LESTE,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Americas,Thousands,,,,,,,1.2,2.0,2.9,3.4,2.5,3.2,3.9,2.8,2.3,2.5,2.8,2.8,2.7,2.23,0.5,0.3,
TIMOR-LESTE,East Asia and the Pacific,Thousands,,,,,,,8.3,12.2,20.7,26.3,28.1,34.8,41.6,43.7,42.0,42.0,45.1,46.7,42.3,34.0,8.8,2.7,
TIMOR-LESTE,Europe,Thousands,,,,,,,2.1,3.6,5.1,6.1,1.9,6.9,7.0,6.4,6.7,6.4,7.4,7.5,9.0,7.055,1.3,1.0,
TIMOR-LESTE,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,South Asia,Thousands,,,,,,,0.2,0.5,0.8,2.4,2.4,1.9,1.2,0.8,1.0,0.9,0.9,0.9,0.8,0.839,0.2,,
TIMOR-LESTE,Other not classified,Thousands,,,,,,,1.9,4.0,6.5,6.0,4.9,3.8,3.8,24.1,7.8,9.8,9.4,16.0,19.8,36.6,7.1,1.5,
TIMOR-LESTE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
