Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"HONG KONG, CHINA",hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"HONG KONG, CHINA",hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
HUNGARY,Guests,,Thousands,2992.0,3070.0,3013.0,2948.0,3270.0,3446.0,3310.0,3451.0,3516.0,3228.0,3462.0,3822.0,4164.0,4388.0,4618.0,4929.0,5302.0,5650.0,5945.0,6169.0,1366.0,1820.0,4481.0
HUNGARY,Overnights,,Thousands,10514.0,10894.0,10361.0,10040.0,10508.0,10779.0,10046.0,10171.0,10010.0,9220.0,9614.0,10411.0,11392.0,11983.0,12351.0,12962.0,13802.0,14942.0,15340.0,15753.0,3774.0,5499.0,12364.0
HUNGARY,hotel_guests,,Thousands,2604.0,2669.0,2659.0,2599.0,2951.0,3140.0,3009.0,3131.0,3197.0,2914.0,3184.0,3518.0,3825.0,4007.0,4187.0,4438.0,4759.0,5029.0,5286.0,5456.0,1196.0,1585.0,3861.0
HUNGARY,hotel_overnights,,Thousands,8062.0,8405.0,8260.0,8046.0,8729.0,9127.0,8524.0,8635.0,8489.0,7773.0,8317.0,9049.0,9938.0,10367.0,10653.0,11093.0,11802.0,12754.0,13094.0,13413.0,3126.0,4342.0,10138.0
ICELAND,Guests,,Thousands,634.0,672.0,705.0,771.0,836.0,871.0,971.0,1058.0,1106.0,1281.0,1224.0,1419.0,1642.0,2019.0,2597.0,3347.0,3978.0,4378.0,4562.0,4533.0,1041.0,1903.0,
ICELAND,Overnights,,Thousands,1142.0,1184.0,1257.0,1377.0,1479.0,1550.0,1719.0,1885.0,1943.0,2134.0,2144.0,2444.0,2898.0,3522.0,4405.0,5561.0,6764.0,7277.0,7444.0,7317.0,1828.0,3072.0,
ICELAND,hotel_guests,,Thousands,448.0,465.0,513.0,569.0,615.0,643.0,714.0,782.0,806.0,872.0,837.0,963.0,1117.0,1321.0,1573.0,2083.0,2632.0,2939.0,3150.0,3197.0,708.0,1274.0,
ICELAND,hotel_overnights,,Thousands,890.0,908.0,970.0,1070.0,1146.0,1208.0,1341.0,1480.0,1517.0,1581.0,1519.0,1723.0,2037.0,2374.0,2787.0,3613.0,4572.0,4974.0,5200.0,5211.0,1275.0,2142.0,
INDIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDONESIA,Guests,,Thousands,4954.0,5038.0,4915.0,4345.0,5209.0,4821.0,4576.0,5273.0,,,,,,,,,,,,,,,
INDONESIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDONESIA,hotel_guests,,Thousands,4029.0,4101.0,3947.0,3380.0,4248.0,3883.0,3653.0,4298.0,4805.0,5359.0,5589.0,6045.0,8299.0,11985.0,12704.0,11936.0,14012.0,15276.0,20119.0,14591.0,2615.0,777.0,3639.0
INDONESIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",hotel_guests,,Thousands,371.0,346.0,323.0,313.0,,,,,,,,,,,,,,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",hotel_overnights,,Thousands,907.0,854.0,830.0,854.0,,,,,,,,,,,,,,,,,,,
IRAQ,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRELAND,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRELAND,Overnights,,Thousands,21516.0,45846.0,45346.0,47613.0,47375.0,50678.0,56342.0,56330.0,60059.0,52917.0,53045.0,55248.0,52075.0,55935.0,60655.0,66494.0,71261.0,73120.0,75718.0,75143.0,,,
IRELAND,hotel_guests,,Thousands,5491.0,,,,,,,,,,,,,,,,,,,,,,
IRELAND,hotel_overnights,,Thousands,16903.0,17982.0,17714.0,18039.0,17934.0,17446.0,19080.0,19737.0,19285.0,15393.0,15710.0,17342.0,19949.0,20805.0,21746.0,26839.0,28362.0,29841.0,31574.0,31856.0,,,
ISRAEL,Guests,,Thousands,,,,,,,,,,,3680.0,3700.0,3658.0,3635.0,3603.0,3265.0,3431.0,4481.0,5026.5,5280.0,968.0,367.0,2723.0
ISRAEL,Overnights,,Thousands,10352.0,4637.0,2745.0,3438.0,5040.0,7149.0,7309.0,9455.0,11408.0,9381.0,11292.0,11390.0,11249.0,11298.0,10967.0,9972.0,10412.0,12940.0,13862.0,14420.0,2609.0,1059.0,8137.0
ISRAEL,hotel_guests,,Thousands,3165.0,1077.0,694.0,900.0,1374.0,2005.0,2131.0,2748.0,3373.0,2621.0,3237.0,3232.0,3171.0,3135.0,3020.0,2692.0,2817.0,3680.0,4134.0,4441.0,814.0,277.0,2380.0
ISRAEL,hotel_overnights,,Thousands,9676.0,3826.0,2628.0,3285.0,4771.0,6783.0,6854.0,8406.0,10187.0,8109.0,9933.0,9949.0,9750.0,9746.0,9190.0,8223.0,8548.0,10627.0,11580.0,12126.0,2191.0,802.0,7112.0
ITALY,Guests,,Thousands,35107.0,35768.0,36355.0,35006.0,36716.0,38127.0,41194.0,42873.0,41797.0,41125.0,43794.0,47461.0,48739.0,50263.0,51636.0,55039.0,56764.0,60523.0,63195.0,65010.0,16512.0,26903.0,55087.0
ITALY,Overnights,,Thousands,140357.0,146672.0,145560.0,139653.0,141169.0,148501.0,156861.0,163466.0,161797.0,159494.0,165202.0,176474.0,180595.0,184793.0,186793.0,192625.0,199422.0,210659.0,216511.0,220663.0,65444.0,106123.0,201069.0
ITALY,hotel_guests,,Thousands,28797.0,29138.0,29340.0,28174.0,29916.0,30943.0,33513.0,34769.0,33667.0,32633.0,35020.0,37984.0,38868.0,39989.0,40770.0,43097.0,43405.0,45365.0,46825.0,47377.0,11006.0,17107.0,36609.0
ITALY,hotel_overnights,,Thousands,97221.0,100322.0,97837.0,93935.0,97175.0,102312.0,107859.0,113017.0,110492.0,106829.0,111552.0,120014.0,122700.0,126330.0,127374.0,129692.0,131989.0,136114.0,139276.0,140561.0,37632.0,56539.0,117539.0
JAMAICA,Guests,,Thousands,1323.0,1277.0,1266.0,1350.0,1415.0,1479.0,1679.0,1701.0,1767.0,1831.0,1922.0,1952.0,1986.0,2008.0,2080.0,2123.0,2182.0,2353.0,2473.0,2681.0,880.4,1464.0,2478.0
JAMAICA,Overnights,,Thousands,12327.0,12109.0,12038.0,12844.0,13134.0,15410.0,17142.0,17308.0,17488.0,17964.0,18432.0,18436.0,18764.0,18582.0,19199.0,19749.0,20420.0,21227.0,21754.0,23448.0,9380.8,15403.6,21829.0
JAMAICA,hotel_guests,,Thousands,890.0,856.0,852.0,887.0,932.0,995.0,1125.0,1119.0,1190.0,1242.0,1288.0,1324.0,1354.0,1400.0,1437.0,1446.0,1483.0,1653.0,1723.0,1845.0,580.9,1020.0,1729.0
JAMAICA,hotel_overnights,,Thousands,6066.0,5756.0,5544.0,5687.0,6076.0,6967.0,7812.0,7984.0,8400.0,8792.0,8879.0,9155.0,9256.0,9585.0,9872.0,9932.0,10191.0,10844.0,10717.0,11266.0,3775.2,6466.4,10567.0
JAPAN,Guests,,Thousands,,,,,,,,,14617.0,11838.0,17901.0,11362.0,16642.0,21046.0,28487.0,42229.0,45088.0,50976.0,59877.0,72370.0,11974.0,1975.0,8663.0
JAPAN,Overnights,,Thousands,,,,,,,,22654.0,22248.0,18298.0,27509.0,18416.0,26314.0,33496.0,44825.0,65615.0,69389.0,79691.0,94275.0,115656.0,20345.0,4317.0,16503.0
JAPAN,hotel_guests,,Thousands,,,,,,,,,14514.0,11753.0,16805.0,11000.0,15924.0,20380.0,27635.0,41138.0,43733.0,48574.0,56047.0,65786.0,10763.0,1836.0,8034.0
JAPAN,hotel_overnights,,Thousands,,,,,,,,,22088.0,18183.0,25617.0,17632.0,24886.0,32136.0,43247.0,63493.0,67126.0,75596.0,87855.0,104756.0,17994.0,3962.0,15250.0
JORDAN,Guests,,Thousands,,,,,,1795.0,1590.0,1758.0,2081.0,1933.0,2244.0,1707.0,1840.0,1761.0,1771.0,1268.0,1546.0,1586.0,2238.0,2775.0,587.0,1019.0,2171.0
JORDAN,Overnights,,Thousands,,,2726.0,2842.0,3980.0,4488.0,3822.0,4239.0,4726.0,4104.0,4563.0,3765.0,4854.0,3766.0,3770.0,2819.0,3106.0,3247.0,4222.0,5021.0,1016.0,2010.0,3512.0
JORDAN,hotel_guests,,Thousands,,,1418.0,1489.0,2051.0,2300.0,2189.0,2011.0,2693.0,1909.0,2206.0,1691.0,1822.0,,,,1531.0,1553.0,2196.0,2728.0,577.0,1003.0,2135.0
JORDAN,hotel_overnights,,Thousands,3291.0,2686.0,2724.0,2834.0,3966.0,4460.0,3796.0,4206.0,4692.0,4073.0,4518.0,3741.0,4827.0,3739.0,3749.0,2806.0,3090.0,3211.0,4177.0,4969.0,1006.0,1992.0,3472.0
KAZAKHSTAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KAZAKHSTAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KAZAKHSTAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KAZAKHSTAN,hotel_overnights,,Thousands,281.0,122.0,173.0,198.0,220.0,261.0,331.0,548.0,581.0,513.0,594.0,584.0,496.0,574.0,659.0,605.0,677.0,872.0,812.0,925.0,239.0,330.0,885.0
KENYA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KENYA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KENYA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KENYA,hotel_overnights,,Thousands,2873.0,2594.0,2768.0,1858.0,2869.0,3302.0,4501.0,5044.0,2080.0,4062.0,4260.0,4353.0,4027.0,3840.0,3234.0,2622.0,2866.0,3402.0,4008.0,4896.0,1257.0,1523.0,
KIRIBATI,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KIRIBATI,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KIRIBATI,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KIRIBATI,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, REPUBLIC OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, REPUBLIC OF",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, REPUBLIC OF",hotel_guests,,Thousands,,,,,,,,,,8033.0,8746.0,8857.0,9808.0,8616.0,8853.0,6734.0,13406.0,12054.0,17035.0,,,,
"KOREA, REPUBLIC OF",hotel_overnights,,Thousands,,,,,,,,,,21776.0,20362.0,19248.0,18487.0,15062.0,15001.0,11114.0,19673.0,18283.0,,,,,
KUWAIT,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KUWAIT,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KUWAIT,hotel_guests,,Thousands,78.0,73.0,96.0,94.0,91.0,104.0,185.0,293.0,259.0,297.0,207.0,269.0,300.0,307.0,198.0,182.0,203.0,183.0,200.0,153.0,86.0,85.0,
KUWAIT,hotel_overnights,,Thousands,243.0,216.0,292.0,315.0,281.0,272.0,291.0,413.0,341.0,314.0,237.0,309.0,317.0,329.0,412.0,452.0,364.0,341.0,380.0,266.0,121.0,107.0,
KYRGYZSTAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KYRGYZSTAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KYRGYZSTAN,hotel_guests,,Thousands,30.0,32.0,44.0,46.0,49.0,34.0,38.0,47.0,37.0,44.0,27.0,41.0,47.0,46.0,44.0,64.0,76.0,77.0,103.0,83.0,15.0,34.0,129.0
KYRGYZSTAN,hotel_overnights,,Thousands,105.0,80.0,144.0,117.0,119.0,94.0,116.0,107.0,103.0,96.0,71.0,95.0,109.0,98.0,85.0,125.0,169.0,194.0,256.0,231.0,76.0,139.0,311.0
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LATVIA,Guests,,Thousands,268.0,323.0,361.0,415.0,545.0,730.0,816.0,845.0,945.0,754.0,878.0,1063.0,1096.0,1250.0,1431.0,1475.0,1574.0,1779.0,1925.0,1946.0,715.0,442.0,1139.0
LATVIA,Overnights,,Thousands,697.0,847.0,871.0,983.0,1201.0,1613.0,1872.0,1936.0,2116.0,1700.0,1912.0,2257.0,2429.0,2639.0,2876.0,2874.0,3045.0,3407.0,3743.0,3851.0,1504.0,863.0,2113.0
LATVIA,hotel_guests,,Thousands,266.0,319.0,352.0,402.0,520.0,680.0,746.0,765.0,846.0,697.0,815.0,985.0,1027.0,1168.0,1342.0,1373.0,1452.0,1636.0,1774.0,1777.0,621.0,404.0,1028.0
LATVIA,hotel_overnights,,Thousands,691.0,837.0,853.0,963.0,1158.0,1507.0,1745.0,1780.0,1913.0,1587.0,1787.0,2069.0,2223.0,2383.0,2620.0,2553.0,2675.0,2925.0,3198.0,3282.0,1130.0,765.0,1866.0
LEBANON,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LEBANON,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LEBANON,hotel_guests,,Thousands,,,,,,,468.0,441.0,635.0,769.0,877.0,739.0,572.0,567.0,626.0,701.0,791.0,860.0,912.0,952.0,182.0,212.2,240.0
LEBANON,hotel_overnights,,Thousands,692.0,610.0,653.0,1180.0,1484.0,1133.0,1150.0,984.0,1452.0,1955.0,2106.0,1741.0,1611.0,2167.0,1993.0,2479.0,2534.0,2766.0,2896.0,3055.0,488.0,564.0,737.5
LESOTHO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LESOTHO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LESOTHO,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LESOTHO,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBYA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBYA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBYA,hotel_guests,,Thousands,,,,,43.0,81.0,42.0,38.0,34.0,,,,,,,,,,,,,,
LIBYA,hotel_overnights,,Thousands,582.0,571.0,453.0,477.0,298.0,569.0,291.0,266.0,237.0,,,,,,,,,,,,,,
LIECHTENSTEIN,Guests,,Thousands,,,,,,,,72.8,72.9,66.5,64.3,67.0,62.4,59.6,61.3,56.7,69.1,79.3,85.3,98.1,58.4,70.8,100.8
LIECHTENSTEIN,Overnights,,Thousands,,,,,,,,167.7,171.4,158.4,150.3,149.0,136.3,132.5,130.2,110.5,127.7,146.9,158.7,174.1,124.2,156.3,195.0
LIECHTENSTEIN,hotel_guests,,Thousands,61.6,56.5,48.7,49.0,48.5,49.8,54.9,58.3,58.5,52.3,49.8,53.3,53.6,52.4,53.7,48.6,60.0,69.0,72.2,83.9,52.7,59.8,85.0
LIECHTENSTEIN,hotel_overnights,,Thousands,130.7,120.4,105.9,104.6,100.6,108.4,115.4,126.1,131.1,117.8,111.5,112.5,111.3,111.5,109.0,90.4,107.6,125.1,134.0,147.6,111.0,131.1,161.4
LITHUANIA,Guests,,Thousands,300.0,354.0,393.0,438.0,590.0,681.0,759.0,849.0,910.0,752.0,840.0,1004.0,1125.0,1235.0,1330.0,1361.0,1488.0,1584.0,1745.0,1938.0,512.0,505.0,1150.0
LITHUANIA,Overnights,,Thousands,963.0,1073.0,1145.0,1170.0,1526.0,1762.0,1914.0,2049.0,2056.0,1758.0,1999.0,2377.0,2622.0,2839.0,2966.0,2943.0,3197.0,3431.0,3737.0,4143.0,1120.0,1183.0,2614.0
LITHUANIA,hotel_guests,,Thousands,253.0,297.0,343.0,385.0,530.0,623.0,692.0,767.0,825.0,684.0,761.0,909.0,1008.0,1098.0,1166.0,1182.0,1274.0,1321.0,1425.0,1572.0,414.0,436.0,986.0
LITHUANIA,hotel_overnights,,Thousands,570.0,656.0,719.0,766.0,1131.0,1334.0,1451.0,1509.0,1544.0,1323.0,1510.0,1818.0,2002.0,2169.0,2251.0,2247.0,2429.0,2527.0,2725.0,2907.0,825.0,939.0,2056.0
LUXEMBOURG,Guests,,Thousands,852.0,836.0,885.0,867.0,878.0,913.0,908.0,914.0,877.0,847.0,805.0,874.0,950.0,945.0,1038.0,1090.0,1054.0,1046.0,1018.0,1041.0,525.0,615.0,1013.0
LUXEMBOURG,Overnights,,Thousands,2408.0,2422.0,2469.0,2541.0,2514.0,2465.0,2414.0,2340.0,2261.0,2074.0,1717.0,2058.0,2298.0,2317.0,2514.0,2656.0,2638.0,2574.0,2575.0,2504.0,1210.0,1523.0,2404.0
LUXEMBOURG,hotel_guests,,Thousands,589.0,577.0,599.0,581.0,613.0,667.0,673.0,707.0,675.0,651.0,652.0,682.0,770.0,763.0,834.0,870.0,849.0,825.0,816.0,812.0,402.0,448.0,733.0
LUXEMBOURG,hotel_overnights,,Thousands,1196.0,1174.0,1167.0,1144.0,1195.0,1275.0,1284.0,1372.0,1308.0,1192.0,1163.0,1282.0,1424.0,1415.0,1538.0,1586.0,1594.0,1526.0,1525.0,1469.0,664.0,835.0,1360.0
"MACAO, CHINA",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",hotel_guests,,Thousands,2552.0,2625.0,2996.0,2870.0,3790.0,3903.0,4429.0,5442.0,6194.0,6398.0,7288.0,8052.0,8885.0,10016.0,10018.0,9924.0,11300.0,12389.0,13206.0,13492.0,3245.0,5732.0,4206.0
"MACAO, CHINA",hotel_overnights,,Thousands,3219.0,3344.0,3656.0,3456.0,4426.0,4563.0,5129.0,6942.0,8605.0,9134.0,10663.0,11684.0,11614.0,13080.0,13427.0,13496.0,14883.0,16643.0,18091.0,18439.0,5208.0,9928.0,7361.0
MADAGASCAR,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MADAGASCAR,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MADAGASCAR,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MADAGASCAR,hotel_overnights,,Thousands,3041.0,3234.0,555.0,2088.0,3536.0,5221.0,5299.0,5608.0,5815.0,2413.0,3298.0,3764.0,,,,,,,,,,,
MALAWI,Guests,,Thousands,,,,,,,,,,755.0,746.0,767.0,770.0,795.0,819.0,805.0,849.0,837.0,871.0,,,,
MALAWI,Overnights,,Thousands,1325.0,2029.0,2893.0,3259.0,3078.0,3372.0,5570.0,5460.0,5864.0,5167.0,6057.0,5821.0,6702.0,,8274.0,7244.0,8521.0,8443.0,8819.0,,,,
MALAWI,hotel_guests,,Thousands,,,,,,,461.0,517.0,473.0,510.0,459.0,496.0,491.0,,511.0,516.0,520.0,536.0,552.0,,,,
MALAWI,hotel_overnights,,Thousands,,,,,,,4195.0,4808.0,3488.0,4083.0,3900.0,3966.0,4269.0,,5164.0,4640.0,5330.0,5490.0,5655.0,,,,
MALAYSIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAYSIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAYSIA,hotel_guests,,Thousands,12393.0,13115.0,15615.0,13239.0,20009.0,21448.0,22457.0,25395.0,28276.0,28443.0,25596.0,26019.0,26171.0,22860.0,26289.0,25571.0,25909.0,28030.0,30001.0,28836.0,4701.0,188.7,
MALAYSIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,hotel_overnights,,Thousands,3937.0,3933.0,4067.0,4705.0,5110.0,3300.0,4822.0,5293.0,5447.0,5147.0,5986.0,6529.0,6451.0,7058.0,7290.0,6977.0,7140.0,8596.0,9478.0,10688.0,3985.0,10073.0,12195.0
MALI,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,hotel_guests,,Thousands,86.0,89.0,96.0,110.0,113.0,143.0,153.0,164.0,,,,,32.0,57.0,53.0,15.0,41.5,11.0,14.0,15.0,7.9,45.8,36.0
MALI,hotel_overnights,,Thousands,174.0,178.0,193.0,229.0,291.0,310.0,322.0,384.0,465.0,353.0,291.0,284.0,61.0,103.0,72.0,33.0,70.4,26.0,34.0,35.0,22.4,56.4,51.0
MALTA,Guests,,Thousands,1216.0,1180.0,1134.0,1089.0,1127.0,1151.0,1104.0,1244.0,1291.0,1182.0,1339.0,1415.0,1443.0,1582.0,1690.0,1783.0,1966.0,2274.0,2599.0,2753.0,659.0,968.0,2287.0
MALTA,Overnights,,Thousands,10266.0,11067.0,10599.0,11115.0,10973.0,10933.0,10503.0,11017.0,10962.0,9949.0,11148.0,11241.0,11860.0,12890.0,13522.0,14152.0,14961.0,16509.0,18570.0,19339.0,5227.0,8390.0,16608.0
MALTA,hotel_guests,,Thousands,845.0,833.0,797.0,863.0,904.0,906.0,868.0,982.0,1008.0,911.0,1047.0,1094.0,1099.0,1190.0,1262.0,1280.0,1354.0,1518.0,1651.0,1710.0,408.0,623.0,1452.0
MALTA,hotel_overnights,,Thousands,6978.0,7475.0,7021.0,7712.0,7725.0,7603.0,7377.0,7976.0,7813.0,6823.0,7663.0,7830.0,8049.0,8627.0,8867.0,8801.0,8886.0,9418.0,10082.0,10069.0,2362.0,4116.0,8639.0
MARSHALL ISLANDS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MARSHALL ISLANDS,Overnights,,Thousands,32.0,30.0,37.0,40.0,38.0,41.0,37.0,34.0,24.0,28.0,34.0,35.0,,,,,,,,,,,
MARSHALL ISLANDS,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MARSHALL ISLANDS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Guests,,Thousands,526.0,460.0,447.0,453.0,471.0,484.0,503.0,501.0,481.0,442.0,478.0,497.0,488.0,490.0,490.0,487.0,519.0,536.0,537.0,556.0,312.0,291.0,556.0
MARTINIQUE,Overnights,,Thousands,6956.0,5556.0,6022.0,6136.0,6770.0,6496.0,6965.0,6475.0,6312.0,5793.0,6369.0,6196.0,6901.0,7301.0,6797.0,,,5892.0,5507.0,6119.0,3167.0,4071.0,6522.0
MARTINIQUE,hotel_guests,,Thousands,267.0,234.0,198.0,187.0,192.0,216.0,204.0,209.0,166.0,174.0,178.0,193.0,177.0,159.0,143.0,,,147.0,149.0,146.0,73.0,54.0,125.0
MARTINIQUE,hotel_overnights,,Thousands,2441.0,2030.0,1991.0,1693.0,1705.0,1924.0,1707.0,1761.0,1341.0,1389.0,1401.0,1652.0,1379.0,1362.0,1259.0,,,1132.0,1057.0,1086.0,582.0,517.0,1001.0
MAURITANIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,hotel_overnights,,Thousands,162.0,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,Guests,,Thousands,,,,,,,,,931.0,882.0,888.0,940.0,951.0,989.0,1031.0,1142.0,1260.0,1321.0,1377.0,1360.0,355.0,147.4,960.1
MAURITIUS,Overnights,,Thousands,6413.0,6528.0,6769.0,6952.0,7119.0,7498.0,7761.0,8987.0,9218.0,8639.0,9336.0,9494.0,10044.0,10676.0,11267.0,12050.0,13118.0,13641.0,14296.0,14466.0,4485.0,2168.2,11363.0
MAURITIUS,hotel_guests,,Thousands,499.0,,525.0,,589.0,,646.0,,,654.0,739.0,756.0,724.0,797.0,,935.0,1023.0,1052.0,1077.0,,,,
MAURITIUS,hotel_overnights,,Thousands,4789.0,,5039.0,,5718.0,,5624.0,,,5424.0,6203.0,6201.0,5937.0,6376.0,,8389.0,9265.0,9215.0,9652.0,,,,
MEXICO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,hotel_guests,,Thousands,9867.0,9410.0,7869.0,8556.0,9972.0,10691.0,9689.0,13250.0,14731.0,12043.0,12507.0,12655.0,13092.0,13954.0,15351.0,17072.0,18875.0,21394.0,21764.0,22614.0,9556.0,15288.0,21302.0
MEXICO,hotel_overnights,,Thousands,33970.0,29665.0,25291.0,26011.0,30227.0,33623.0,30236.0,48780.0,52746.0,42904.0,48152.0,49064.0,52350.0,57830.0,60204.0,66175.0,70489.0,77623.0,78697.0,79893.0,34142.0,55834.0,81505.0
"MICRONESIA, FEDERATED STATES OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Guests,,Thousands,,,,,69.0,67.0,63.0,70.0,73.0,60.0,64.0,75.0,89.0,95.6,93.9,94.4,121.0,145.0,160.0,174.0,29.0,69.0,162.0
