Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
LIBYA,Overnights visitors (tourists),Thousands,174.0,169.0,135.0,142.0,43.0,81.0,42.0,38.0,34.0,,,,,,,,,,,,,,
LIBYA,Same-day visitors (excursionists),Thousands,789.0,784.0,723.0,816.0,,,84.0,68.0,8.0,,,,,,,,,,,,,,
LIBYA,"of which, cruise passengers",Thousands,,,,,,,84.0,68.0,8.0,,,,,,,,,,,,,,
LIECHTENSTEIN,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Overnights visitors (tourists),Thousands,61.6,56.5,48.7,49.0,48.5,49.8,54.9,72.8,72.9,66.5,64.3,67.0,62.4,59.6,61.3,56.7,69.1,79.3,85.3,98.1,58.4,70.8,100.8
LIECHTENSTEIN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
LITHUANIA,Total arrivals,Thousands,4092.0,4195.0,3999.0,3635.0,,,,4251.0,4459.0,4001.0,4073.0,4504.0,4979.0,5264.0,5217.0,5048.0,5322.0,5590.0,6115.0,6150.0,2284.0,2096.0,4725.0
LITHUANIA,Overnights visitors (tourists),Thousands,1083.0,1271.0,1428.0,1491.0,1800.0,2000.0,2180.0,1486.0,1611.0,1341.0,1507.0,1775.0,1900.0,2012.0,2063.0,2071.0,2296.0,2523.0,2825.0,2875.0,937.0,948.0,2169.0
LITHUANIA,Same-day visitors (excursionists),Thousands,3009.0,2924.0,2571.0,2144.0,,,,2765.0,2848.0,2660.0,2566.0,2729.0,3079.0,3252.0,3155.0,2977.0,3026.0,3067.0,3290.0,3275.0,1348.0,1148.0,2556.0
LITHUANIA,"of which, cruise passengers",Thousands,5.0,6.0,8.0,9.0,14.0,24.0,25.0,37.0,32.0,34.0,35.0,22.0,27.0,33.0,58.0,60.0,64.0,75.0,,,,,
LUXEMBOURG,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LUXEMBOURG,Overnights visitors (tourists),Thousands,852.0,836.0,885.0,867.0,878.0,913.0,908.0,914.0,877.0,847.0,805.0,874.0,950.0,945.0,1038.0,1090.0,1054.0,1046.0,1018.0,1041.0,525.0,615.0,1013.0
LUXEMBOURG,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
LUXEMBOURG,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",Total arrivals,Thousands,9162.0,10279.0,11531.0,11888.0,16673.0,18711.0,21998.0,27003.0,22933.0,21753.0,24965.0,28002.0,28082.0,29325.0,31526.0,30715.0,30950.0,32611.0,35804.0,39406.0,5897.0,7706.0,5700.3
"MACAO, CHINA",Overnights visitors (tourists),Thousands,5197.0,5842.0,6565.0,6309.0,8324.0,9014.0,10683.0,12945.0,10610.0,10402.0,11926.0,12925.0,13577.0,14268.0,14566.0,14308.0,15703.6,17255.0,18493.0,18633.0,2822.0,3697.0,2484.0
"MACAO, CHINA",Same-day visitors (excursionists),Thousands,3965.0,4437.0,4966.0,5579.0,8349.0,9697.0,11315.0,14058.0,12323.0,11351.0,13040.0,15077.0,14505.0,15056.0,16960.0,16407.0,15246.7,15356.0,17311.0,20773.0,3075.0,4009.0,3216.3
"MACAO, CHINA","of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MADAGASCAR,Total arrivals,Thousands,,,,,,,,,,,,,,,,282.0,333.0,285.0,360.0,486.0,87.1,7.8,
MADAGASCAR,Overnights visitors (tourists),Thousands,160.0,170.0,62.0,139.0,229.0,277.0,312.0,344.0,375.0,163.0,196.0,225.0,256.0,196.0,222.0,244.0,293.0,255.0,291.0,384.0,68.3,7.8,
MADAGASCAR,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,38.0,40.0,30.0,69.0,102.0,18.8,,
MADAGASCAR,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,38.0,40.0,30.0,69.0,102.0,18.9,,
MALAWI,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAWI,Overnights visitors (tourists),Thousands,228.0,266.0,383.0,424.0,427.0,438.0,638.0,735.0,742.0,755.0,746.0,767.0,770.0,795.0,819.0,805.0,849.0,837.0,871.0,978.0,199.0,432.0,
MALAWI,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAWI,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALAYSIA,Total arrivals,Thousands,17213.0,22995.0,20756.0,16293.0,24432.0,24209.0,25298.0,28325.0,25321.0,31509.0,,,,,,,,,,35046.0,6102.0,399.0,19016.0
MALAYSIA,Overnights visitors (tourists),Thousands,10222.0,12775.0,13292.0,10577.0,15703.0,16431.0,17547.0,20973.0,22052.0,23646.0,24577.0,24714.0,25033.0,25715.0,27437.0,25721.0,26757.0,25948.0,25832.0,26101.0,4333.0,135.0,10071.0
MALAYSIA,Same-day visitors (excursionists),Thousands,6991.0,10219.0,7464.0,5716.0,8729.0,7778.0,7751.0,7352.0,3269.0,7863.0,,,,,,,,,,8945.0,1769.0,265.0,8945.0
MALAYSIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALDIVES,Overnights visitors (tourists),Thousands,467.0,461.0,485.0,564.0,617.0,395.0,602.0,676.0,683.0,656.0,792.0,931.0,958.0,1125.0,1205.0,1234.0,1286.0,1390.0,1484.0,1703.0,555.0,1322.0,1675.0
MALDIVES,Same-day visitors (excursionists),Thousands,7.0,5.0,3.0,4.0,4.0,4.0,3.0,6.0,2.0,3.0,0.5,0.2,9.0,2.0,,,,,,,,,
MALDIVES,"of which, cruise passengers",Thousands,7.0,5.0,3.0,4.0,4.0,4.0,3.0,6.0,2.0,3.0,0.5,0.2,9.0,2.0,,,,,,,,,
MALI,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,Overnights visitors (tourists),Thousands,86.0,89.0,96.0,110.0,113.0,143.0,153.0,164.0,190.0,160.0,169.0,160.0,134.0,142.0,168.0,159.0,173.0,193.0,203.0,217.0,75.0,168.0,
MALI,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALTA,Total arrivals,Thousands,1387.0,1439.0,1483.0,1512.0,1428.0,1484.0,1521.0,1723.0,1832.0,1608.0,1815.0,1916.0,2007.0,2013.0,2162.0,2383.0,2592.0,2944.0,3232.0,3519.0,718.0,1110.0,2776.2
MALTA,Overnights visitors (tourists),Thousands,1216.0,1180.0,1134.0,1127.0,1156.0,1171.0,1124.0,1244.0,1291.0,1182.0,1339.0,1415.0,1443.0,1582.0,1690.0,1783.0,1966.0,2274.0,2599.0,2753.0,659.0,968.0,2286.6
MALTA,Same-day visitors (excursionists),Thousands,171.0,259.0,349.0,385.0,272.0,314.0,397.0,479.0,542.0,426.0,476.0,501.0,563.0,431.0,472.0,600.0,626.0,670.0,633.0,766.0,59.0,142.0,489.6
MALTA,"of which, cruise passengers",Thousands,171.0,259.0,349.0,385.0,272.0,314.0,397.0,479.0,542.0,426.0,476.0,501.0,563.0,431.0,472.0,600.0,626.0,670.0,633.0,766.0,59.0,142.0,489.6
MARSHALL ISLANDS,Total arrivals,Thousands,,,,,,,,,,,,,,,,,6.5,7.9,,,2.0,,
MARSHALL ISLANDS,Overnights visitors (tourists),Thousands,5.2,5.4,6.0,7.2,9.0,9.2,5.8,7.2,6.0,5.4,4.6,4.6,4.6,,4.9,6.3,5.4,6.0,6.8,6.1,1.2,0.035,
MARSHALL ISLANDS,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,1.1,1.9,,,0.8,,
MARSHALL ISLANDS,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,1.1,1.9,,,,,
MARTINIQUE,Total arrivals,Thousands,816.0,663.0,654.0,722.0,630.0,577.0,599.0,573.0,568.0,511.0,553.0,538.0,603.0,622.0,696.0,762.0,842.0,1003.0,1002.0,919.0,523.6,312.0,661.0
MARTINIQUE,Overnights visitors (tourists),Thousands,526.0,460.0,447.0,453.0,471.0,484.0,503.0,501.0,481.0,442.0,478.0,497.0,488.0,490.0,490.0,487.0,519.0,536.0,537.0,556.0,312.3,291.0,556.0
MARTINIQUE,Same-day visitors (excursionists),Thousands,290.0,203.0,207.0,269.0,159.0,93.0,96.0,72.0,87.0,70.0,75.0,41.0,115.0,133.0,206.0,274.0,323.0,467.0,465.0,363.0,211.3,21.2,105.0
MARTINIQUE,"of which, cruise passengers",Thousands,290.0,203.0,207.0,269.0,159.0,93.0,96.0,72.0,87.0,70.0,75.0,41.0,92.0,104.0,178.0,242.0,281.0,406.0,393.0,285.0,170.4,,75.0
MAURITANIA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Overnights visitors (tourists),Thousands,30.0,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,Total arrivals,Thousands,678.0,675.0,709.0,721.0,739.0,782.0,807.0,933.0,970.0,890.0,956.0,983.0,984.0,1015.0,1065.0,1174.0,1307.0,1371.0,1431.0,1418.0,315.6,180.3,1003.1
MAURITIUS,Overnights visitors (tourists),Thousands,656.0,660.0,682.0,702.0,719.0,761.0,788.0,907.0,930.0,871.0,935.0,965.0,965.0,993.0,1038.0,1151.0,1275.0,1342.0,1399.0,1383.0,309.0,179.8,997.0
MAURITIUS,Same-day visitors (excursionists),Thousands,22.0,14.0,28.0,19.0,20.0,21.0,18.0,26.0,40.0,19.0,22.0,18.0,19.0,22.0,27.0,22.6,32.0,30.0,32.0,35.0,7.0,0.5,5.9
MAURITIUS,"of which, cruise passengers",Thousands,11.0,6.0,18.0,9.0,9.0,9.0,8.0,9.0,13.0,14.0,9.0,6.0,6.0,9.0,13.0,6.5,11.0,7.0,9.0,13.0,1.0,,1.8
MEXICO,Total arrivals,Thousands,105673.0,100718.0,100153.0,92330.0,99250.0,103146.0,97701.0,93582.0,92948.0,88044.0,81953.0,75732.0,76749.0,78100.0,81042.0,87129.0,94853.0,99349.0,96497.0,97406.0,51128.0,55301.0,65995.0
MEXICO,Overnights visitors (tourists),Thousands,20641.0,19810.0,19667.0,18665.0,20618.0,21915.0,21353.0,21606.0,22931.0,22346.0,23290.0,23403.0,23403.0,24151.0,29346.0,32093.0,35079.0,39291.0,41313.0,45024.0,24824.0,31860.0,38325.6
MEXICO,Same-day visitors (excursionists),Thousands,85032.0,80908.0,80487.0,73664.0,78632.0,81231.0,76348.0,71976.0,70017.0,65698.0,58664.0,52329.0,53346.0,53950.0,51696.0,55035.0,59774.0,60058.0,55184.0,52382.0,26844.5,23441.0,27668.9
MEXICO,"of which, cruise passengers",Thousands,3467.0,3805.0,5136.0,4974.0,6493.0,6707.0,6516.0,6943.0,6491.0,5701.0,6048.0,5289.0,5199.0,4555.0,5785.0,6115.0,6695.0,7681.0,8271.0,9095.0,2580.0,1754.0,7075.0
"MICRONESIA, FEDERATED STATES OF",Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Overnights visitors (tourists),Thousands,20.5,15.3,19.1,18.2,19.3,19.0,19.1,21.1,25.7,47.5,44.7,35.4,38.3,42.1,35.4,31.2,29.6,,19.2,18.0,,,
"MICRONESIA, FEDERATED STATES OF",Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF","of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Total arrivals,Thousands,19.0,15.7,20.2,23.6,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Overnights visitors (tourists),Thousands,18.0,16.0,18.0,21.0,69.0,67.0,63.0,70.0,73.0,60.0,64.0,75.0,89.0,95.6,93.9,94.4,121.0,145.0,160.0,174.0,29.0,69.0,162.0
"MOLDOVA, REPUBLIC OF",Same-day visitors (excursionists),Thousands,0.8,0.2,2.0,3.0,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF","of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Overnights visitors (tourists),Thousands,300.0,270.0,263.0,235.0,250.0,286.0,313.0,328.0,324.0,265.0,279.0,295.0,292.0,328.0,329.0,331.0,336.0,355.0,347.0,363.0,159.0,218.4,327.0
MONACO,Same-day visitors (excursionists),Thousands,76.0,72.0,56.0,80.0,125.0,133.0,180.0,182.0,232.0,236.0,322.0,285.0,233.0,245.0,194.0,255.0,182.0,166.0,169.0,182.0,1.1,,54.5
MONACO,"of which, cruise passengers",Thousands,76.0,72.0,56.0,80.0,125.0,133.0,180.0,182.0,232.0,236.0,322.0,285.0,233.0,245.0,194.0,255.0,182.0,166.0,169.0,182.0,1.1,,54.5
MONGOLIA,Total arrivals,Thousands,158.0,192.0,235.0,205.0,305.0,345.0,408.0,455.0,469.0,465.0,557.0,627.0,624.0,515.0,506.0,467.0,471.0,543.0,598.0,637.0,66.9,39.2,301.0
MONGOLIA,Overnights visitors (tourists),Thousands,154.0,187.0,229.0,201.0,301.0,339.0,404.0,452.0,446.0,412.0,456.0,460.0,476.0,418.0,393.0,386.0,404.0,469.0,529.0,577.0,58.9,33.0,286.0
MONGOLIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Overnights visitors (tourists),Thousands,,,136.0,142.0,188.0,272.0,378.0,984.0,1031.0,1044.0,1088.0,1201.0,1264.0,1324.0,1350.0,1560.0,1662.0,1877.0,2077.0,2510.0,351.0,1554.0,2036.0
MONTENEGRO,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Total arrivals,Thousands,14.3,15.6,15.0,13.6,15.2,13.1,9.5,8.7,8.4,7.3,7.7,7.4,9.905,8.7,10.7,13.3,13.5,18.6,16.7,19.3,7.7,1.6,
MONTSERRAT,Overnights visitors (tourists),Thousands,10.3,9.8,9.8,8.4,10.1,9.7,8.0,7.7,7.4,6.3,6.0,5.4,7.31,7.2,8.8,8.9,8.7,9.5,10.2,10.4,4.5,1.6,
MONTSERRAT,Same-day visitors (excursionists),Thousands,4.0,5.8,5.2,5.2,5.1,3.4,1.5,1.0,1.0,1.0,1.7,2.0,2.595,1.5,1.9,4.3,4.8,9.0,6.5,8.9,3.1,,
MONTSERRAT,"of which, cruise passengers",Thousands,,0.3,,0.8,0.4,0.3,0.1,0.3,0.3,0.2,0.9,1.1,0.8,0.4,0.2,2.6,3.6,7.1,4.3,6.8,2.8,,
MOROCCO,Total arrivals,Thousands,4458.0,4596.0,4709.0,5021.0,5732.0,6077.0,6777.0,7701.0,8209.0,8661.0,9752.0,9784.0,9830.0,10349.0,10507.0,10542.0,10677.0,11540.0,12489.0,13109.0,2802.0,3722.0,10968.0
MOROCCO,Overnights visitors (tourists),Thousands,4278.0,4380.0,4453.0,4761.0,5477.0,5843.0,6558.0,7408.0,7879.0,8341.0,9288.0,9342.0,9375.0,10046.0,10283.0,10177.0,10332.0,11349.0,12289.0,12932.0,2778.0,3722.0,10869.0
MOROCCO,Same-day visitors (excursionists),Thousands,180.0,216.0,255.0,260.0,256.0,233.0,218.0,293.0,330.0,319.0,464.0,442.0,455.0,303.0,224.0,365.0,345.0,191.0,200.0,177.0,24.0,,99.0
MOROCCO,"of which, cruise passengers",Thousands,180.0,216.0,255.0,260.0,256.0,233.0,218.0,293.0,330.0,319.0,464.0,442.0,455.0,303.0,224.0,365.0,345.0,191.0,200.0,177.0,24.0,,99.0
MOZAMBIQUE,Total arrivals,Thousands,,404.0,943.0,726.0,711.0,954.0,1095.0,1259.0,1439.0,1711.0,1836.0,2013.0,2206.0,1970.0,1751.0,1634.0,1715.0,1514.0,2870.0,2033.0,959.0,549.0,879.0
MOZAMBIQUE,Overnights visitors (tourists),Thousands,,323.0,541.0,441.0,470.0,578.0,664.0,771.0,1193.0,1461.0,1718.0,1902.0,2113.0,1886.0,1661.0,1552.0,1639.0,1447.0,2743.0,2019.0,952.0,492.0,
MOZAMBIQUE,Same-day visitors (excursionists),Thousands,,81.0,402.0,285.0,241.0,376.0,431.0,488.0,246.0,250.0,118.0,111.0,93.0,83.3,90.0,82.0,76.0,67.0,127.0,14.0,7.0,57.0,
MOZAMBIQUE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MYANMAR,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MYANMAR,Overnights visitors (tourists),Thousands,416.0,475.0,487.0,597.0,657.0,660.0,630.0,716.0,731.0,763.0,792.0,816.0,1059.0,2044.0,3081.0,4681.0,2907.0,3443.0,3551.0,4364.0,903.0,131.0,233.0
MYANMAR,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
MYANMAR,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,Total arrivals,Thousands,759.0,700.0,799.0,739.0,986.0,856.0,961.0,1048.0,1079.0,1100.0,1114.0,1163.0,1245.0,1327.0,1429.0,1488.0,1551.0,1581.0,1639.0,1651.0,187.1,261.3,528.0
NAMIBIA,Overnights visitors (tourists),Thousands,656.0,670.0,757.0,695.0,716.0,778.0,833.0,929.0,931.0,980.0,984.0,1027.0,1079.0,1176.0,1320.0,1388.0,1469.0,1499.0,1557.0,1596.0,169.6,232.8,461.0
NAMIBIA,Same-day visitors (excursionists),Thousands,103.0,30.0,42.0,44.0,,78.0,127.0,119.0,148.0,120.0,130.0,136.0,166.0,151.0,109.0,100.0,82.0,82.0,82.0,55.0,17.6,28.6,67.0
NAMIBIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Overnights visitors (tourists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Overnights visitors (tourists),Thousands,464.0,361.0,275.0,338.0,385.0,375.0,384.0,527.0,500.0,510.0,603.0,736.0,803.0,798.0,790.0,539.0,753.0,940.0,1173.0,1197.0,230.0,151.0,614.8
NEPAL,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Overnights visitors (tourists),Thousands,10003.0,9500.0,9595.0,9181.0,9646.0,10012.0,10739.0,11008.0,10104.0,9921.0,10883.0,11300.0,11680.0,12783.0,13925.0,15007.0,15828.0,17924.0,18780.0,20129.0,7265.0,6248.0,16063.0
NETHERLANDS,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Total arrivals,Thousands,161.0,152.0,158.0,166.0,177.0,182.0,219.0,227.0,256.0,230.0,282.0,348.0,390.0,494.0,529.0,558.0,625.0,626.0,576.0,474.0,79.0,,139.0
NEW CALEDONIA,Overnights visitors (tourists),Thousands,110.0,101.0,104.0,102.0,100.0,101.0,100.0,103.0,104.0,99.0,99.0,112.0,112.0,108.0,107.0,114.0,116.0,121.0,120.0,131.0,31.0,12.4,79.0
NEW CALEDONIA,Same-day visitors (excursionists),Thousands,51.0,51.0,54.0,64.0,77.0,81.0,119.0,124.0,152.0,131.0,183.0,236.0,278.0,386.0,422.0,444.0,509.0,505.0,456.0,344.0,48.0,,60.0
NEW CALEDONIA,"of which, cruise passengers",Thousands,49.0,51.0,54.0,64.0,77.0,81.0,119.0,124.0,152.0,131.0,183.0,236.0,278.0,386.0,422.0,444.0,509.0,505.0,456.0,344.0,48.0,,60.0
NEW ZEALAND,Total arrivals,Thousands,1787.0,1909.0,2045.0,2104.0,2334.0,2366.0,2409.0,2455.0,2483.0,2473.0,2530.0,2617.0,2574.0,2710.0,2854.0,3129.0,3494.0,3723.0,3858.0,3888.0,996.0,207.0,1434.0
NEW ZEALAND,Overnights visitors (tourists),Thousands,1780.0,1900.0,2026.0,2086.0,2325.0,2353.0,2390.0,2434.0,2371.0,2373.0,2435.0,2511.0,2473.0,2629.0,2772.0,3039.0,3370.0,3555.0,3686.0,3702.0,948.0,205.0,1389.0
NEW ZEALAND,Same-day visitors (excursionists),Thousands,7.0,9.0,19.0,18.0,9.0,13.0,19.0,21.0,112.0,100.0,95.0,105.0,101.0,81.0,82.0,90.0,124.0,168.0,172.0,186.0,48.0,2.0,44.8
NEW ZEALAND,"of which, cruise passengers",Thousands,7.0,9.0,19.0,18.0,9.0,13.0,19.0,21.0,36.0,26.0,19.0,22.0,19.0,35.0,33.0,28.0,30.0,42.0,44.0,56.0,29.0,,4.48
NICARAGUA,Total arrivals,Thousands,581.0,584.0,579.0,646.0,735.0,804.0,891.0,978.0,1011.0,1010.0,1071.0,1122.0,1233.0,1273.0,1390.0,1456.0,1596.0,1958.0,1412.0,1455.0,474.0,312.4,932.7
NICARAGUA,Overnights visitors (tourists),Thousands,486.0,483.0,472.0,526.0,615.0,712.0,749.0,800.0,858.0,932.0,1011.0,1060.0,1180.0,1229.0,1330.0,1386.0,1504.0,1787.0,1256.0,1295.0,384.0,222.4,817.9
NICARAGUA,Same-day visitors (excursionists),Thousands,96.0,100.0,107.0,120.0,120.0,92.0,142.0,178.0,153.0,78.0,60.0,61.0,53.0,44.0,61.0,70.0,92.0,171.0,157.0,159.0,90.0,90.0,114.8
NICARAGUA,"of which, cruise passengers",Thousands,13.0,10.0,5.0,10.0,7.0,13.0,15.0,21.0,60.0,56.0,37.0,39.0,41.0,32.0,51.0,46.0,63.0,94.0,83.0,86.0,25.0,,
NIGER,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGER,Overnights visitors (tourists),Thousands,50.0,52.0,39.0,55.0,57.0,58.0,60.0,48.0,73.0,66.0,74.0,82.0,94.0,123.0,135.0,135.0,152.0,164.0,157.0,192.0,85.0,,
NIGER,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGER,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGERIA,Total arrivals,Thousands,1492.0,1753.0,2046.0,2253.0,2646.0,2778.0,3056.0,5239.0,5820.0,6053.0,6113.0,3765.0,4673.0,4038.0,4803.0,6017.0,5265.0,5182.0,5254.0,5361.0,1209.0,1246.0,1271.0
NIGERIA,Overnights visitors (tourists),Thousands,813.0,850.0,887.0,924.0,962.0,1010.0,1111.0,1212.0,1313.0,1414.0,1555.0,715.0,486.0,600.0,,1255.0,1889.0,1927.0,1966.0,2005.0,502.0,518.0,528.0
NIGERIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGERIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIUE,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,11.600000000000001,,,,,
NIUE,Overnights visitors (tourists),Thousands,1.9,1.4,2.1,2.7,2.6,2.8,3.0,3.5,4.7,4.7,6.2,6.1,5.0,7.0,7.4,7.7,8.9,9.8,10.5,10.2,1.3,0.2,
NIUE,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,1.8,,,,,
NIUE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,1.8,,,,,
NORTH MACEDONIA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Overnights visitors (tourists),Thousands,224.0,99.0,123.0,158.0,165.0,197.0,202.0,230.0,255.0,259.0,262.0,327.0,351.0,400.0,425.0,486.0,510.0,631.0,707.0,758.0,118.0,294.0,537.0
NORTH MACEDONIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN MARIANA ISLANDS,Total arrivals,Thousands,529.0,444.0,476.0,459.0,536.0,507.0,436.0,389.0,397.0,354.0,379.0,341.0,401.0,439.0,460.0,479.0,531.0,660.0,518.0,487.0,89.0,12.7,96.6
NORTHERN MARIANA ISLANDS,Overnights visitors (tourists),Thousands,517.0,438.0,466.0,452.0,525.0,498.0,429.0,385.0,388.0,345.0,375.0,336.0,399.0,436.0,455.0,475.1,526.0,656.0,517.0,484.0,87.0,12.2,96.1
NORTHERN MARIANA ISLANDS,Same-day visitors (excursionists),Thousands,12.0,6.0,10.0,7.0,11.0,9.0,7.0,4.0,9.0,9.0,4.0,5.0,2.0,3.0,5.0,3.4,5.0,4.0,1.0,3.0,2.0,0.5,0.5
NORTHERN MARIANA ISLANDS,"of which, cruise passengers",Thousands,12.0,6.0,10.0,7.0,11.0,9.0,7.0,4.0,9.0,9.0,4.0,5.0,2.0,3.0,5.0,3.4,5.0,4.0,1.0,3.0,2.0,0.5,0.5
NORWAY,Total arrivals,Thousands,5121.0,5115.0,4543.0,4686.0,5130.0,5418.0,5738.0,6017.0,6054.0,6114.0,6578.0,6693.0,,,,,,,,,,,
NORWAY,Overnights visitors (tourists),Thousands,3104.0,3073.0,3111.0,3269.0,3628.0,3824.0,4070.0,4377.0,4347.0,4346.0,4767.0,4963.0,4538.0,4778.0,4855.0,5361.0,5960.0,6252.0,5688.0,5879.0,1397.0,1435.0,4979.4
NORWAY,Same-day visitors (excursionists),Thousands,2017.0,2042.0,1432.0,1417.0,1502.0,1594.0,1668.0,1640.0,1707.0,1768.0,1811.0,1730.0,,,,,,,,,,,
NORWAY,"of which, cruise passengers",Thousands,770.0,804.0,210.0,254.0,302.0,324.0,355.0,332.0,381.0,430.0,411.0,457.0,588.0,620.0,574.0,511.0,659.0,749.0,852.0,901.0,,,
OMAN,Total arrivals,Thousands,,1095.0,1112.0,1210.0,1407.0,1101.0,1385.0,1360.0,1540.0,1584.0,1500.0,1393.0,1714.0,1923.0,2225.0,2634.0,3207.0,3178.0,3242.0,3506.0,869.0,652.0,2920.0
OMAN,Overnights visitors (tourists),Thousands,571.0,829.0,817.0,1039.0,1195.0,891.0,1066.0,1223.0,1373.0,1521.0,1441.0,1018.0,1241.0,1392.0,1611.0,1909.0,2335.0,2316.0,2301.0,2500.0,622.4,464.0,2059.0
OMAN,Same-day visitors (excursionists),Thousands,,266.0,295.0,171.0,212.0,211.0,319.0,136.0,166.0,64.0,59.0,375.0,473.0,531.0,614.0,725.0,872.0,863.0,941.0,1006.0,246.2,188.0,861.0
