Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GHANA,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GHANA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GREECE,Total,,Thousands,13567.0,14679.0,14918.0,14785.0,14268.0,15937.0,17284.0,16164.0,15939.0,14915.0,15007.0,16427.0,15517.0,17919.6,22033.0,23599.0,24799.4,27194.199999999997,30122.800000000003,31348.4,7374.4,14704.8,27835.5
GREECE,Air,,Thousands,10454.0,10841.0,10438.0,10417.0,9974.0,10915.0,11509.0,11920.0,11692.0,10748.0,10637.0,11671.0,10993.0,12302.4,14057.0,14981.0,16330.7,17947.0,20385.7,20709.4,5550.4,11630.4,21113.8
GREECE,Water,,Thousands,1308.0,1430.0,1535.0,1445.0,1510.0,1932.0,2255.0,1081.0,1080.0,1008.0,1031.0,948.0,790.0,807.0,701.0,632.0,860.8,973.3,934.9,1043.7,268.6,435.4,569.5
GREECE,Land,,Thousands,1805.0,2408.0,2945.0,2923.0,2784.0,3090.0,3520.0,3163.0,3167.0,3159.0,3339.0,3808.0,3734.0,4810.2,7275.0,7986.0,7607.9,8273.9,8802.2,9595.3,1555.3999999999999,2639.0,6152.2
GRENADA,Total,,Thousands,128.0,123.0,132.0,142.0,134.0,99.0,119.0,130.0,130.0,113.0,110.0,133.0,125.0,128.0,150.0,155.0,155.6,168.4,186.0,188.0,54.199999999999996,46.800000000000004,149.0
GRENADA,Air,,Thousands,118.0,112.0,121.0,134.0,128.0,94.0,114.0,125.0,125.0,109.0,105.0,114.0,105.0,106.0,125.0,133.0,135.4,146.4,161.0,163.0,43.8,42.1,133.2
GRENADA,Water,,Thousands,10.0,11.0,11.0,8.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,19.0,20.0,22.0,25.0,22.0,20.2,22.0,25.0,25.0,10.4,4.7,15.8
GRENADA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUADELOUPE,Total,,Thousands,995.0,759.0,148.0,569.0,560.0,445.0,465.0,499.0,527.0,458.0,497.0,419.0,487.0,645.0,720.0,822.0,857.0,970.0,1166.0,,,,
GUADELOUPE,Air,,Thousands,603.0,521.0,,439.0,456.0,372.0,393.0,408.0,412.0,347.0,392.0,317.0,325.0,487.0,486.0,512.0,581.0,650.0,735.0,,,,
GUADELOUPE,Water,,Thousands,392.0,238.0,148.0,130.0,104.0,73.0,72.0,91.0,115.0,111.0,105.0,102.0,162.0,158.0,234.0,310.0,276.0,320.0,431.0,,,,
GUADELOUPE,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUAM,Total,,Thousands,1287.0,1159.0,1059.0,909.0,1160.0,1228.0,1212.0,1225.0,1142.0,1052.0,1197.0,1160.0,1307.6,1334.4,1343.0,1409.0,1535.5,1545.4,1549.0,1666.7,328.20000000000005,79.4,328.40000000000003
GUAM,Air,,Thousands,1279.0,1124.0,1031.0,857.0,1121.0,1185.0,1184.0,1181.0,1093.0,1044.0,1188.0,1150.0,1298.6,1328.7,1331.0,1400.0,1517.4,1522.4,1532.4,1655.7,326.6,78.4,327.6
GUAM,Water,,Thousands,8.0,35.0,28.0,52.0,39.0,43.0,28.0,44.0,49.0,8.0,9.0,10.0,9.0,5.7,12.0,9.0,18.1,23.0,16.6,11.0,1.6,1.0,0.8
GUAM,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUATEMALA,Total,,Thousands,826.0,836.0,884.0,880.0,1182.0,1316.0,1502.0,1627.0,1715.0,1310.8,1383.6999999999998,1434.3000000000002,1490.6,1515.9,1738.8000000000002,1865.2,1906.2,2113.1,2405.9,2559.6,594.0,666.0,1844.6999999999998
GUATEMALA,Air,,Thousands,366.0,408.0,403.0,402.0,434.0,480.0,497.0,558.0,556.0,494.4,520.9,508.2,536.7,552.5,598.0,640.3,681.6,737.9,783.3,806.2,205.4,358.7,747.4
GUATEMALA,Water,,Thousands,10.0,11.0,15.0,26.0,34.0,31.0,63.0,52.0,71.0,91.6,83.4,83.4,83.0,83.0,81.6,87.0,112.6,129.0,150.4,130.8,42.0,3.9,26.0
GUATEMALA,Land,,Thousands,450.0,417.0,466.0,452.0,714.0,805.0,942.0,1017.0,1088.0,724.8,779.4,842.7,870.9,880.4,1059.2,1137.9,1112.0,1246.2,1472.2,1622.6,346.6,303.4,1071.3
GUINEA,Total,,Thousands,33.0,37.699999999999996,42.5,44.0,44.6,45.0,46.6,30.0,23.7,,12.4,131.0,96.0,56.0,33.0,35.0,63.0,99.0,,,,,
GUINEA,Air,,Thousands,33.0,36.4,40.6,44.0,42.0,45.0,46.1,30.0,23.7,,12.4,131.0,96.0,56.0,33.0,35.0,63.0,99.0,,,,,
GUINEA,Water,,Thousands,,0.5,0.3,,0.1,,0.5,,,,,,,,,,,,,,,,
GUINEA,Land,,Thousands,,0.8,1.6,,2.5,,,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Total,,Thousands,,7.8,,,,5.0,11.6,15.6,18.0,16.0,22.3,36.7,35.4,35.5,36.1,43.8,45.2,49.5,55.0,52.4,,,
GUINEA-BISSAU,Air,,Thousands,,7.8,,,,5.0,11.6,15.6,18.0,16.0,22.3,36.7,35.4,35.5,36.1,43.8,45.2,49.5,55.0,52.4,,,
GUINEA-BISSAU,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUINEA-BISSAU,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
GUYANA,Total,,Thousands,,,104.0,101.0,122.0,117.0,113.0,134.0,130.0,141.0,152.0,157.0,177.0,,,206.8,235.39999999999998,247.3,286.70000000000005,314.7,86.5,158.29999999999998,288.4
GUYANA,Air,,Thousands,,,104.0,101.0,122.0,117.0,113.0,134.0,130.0,141.0,152.0,157.0,177.0,,,173.4,201.2,216.3,255.1,286.7,77.3,154.0,269.1
GUYANA,Water,,Thousands,,,,,,,,,,,,,,,,23.6,23.7,21.5,22.5,18.6,6.8,3.2,12.9
GUYANA,Land,,Thousands,,,,,,,,,,,,,,,,9.8,10.5,9.5,9.1,9.4,2.4,1.1,6.4
HAITI,Total,,Thousands,445.0,499.0,482.0,518.0,385.0,480.0,558.0,868.0,758.0,826.0,793.0,946.0,959.2,1064.0,1127.6,1190.0,1153.0,1262.0,1332.6,938.0,322.0,148.0,
HAITI,Air,,Thousands,140.0,142.0,140.0,136.0,96.0,112.0,108.0,386.0,258.0,387.0,255.0,349.0,349.2,420.0,465.2,516.0,445.0,467.0,447.4,286.0,203.0,148.0,
HAITI,Water,,Thousands,305.0,357.0,342.0,382.0,289.0,368.0,450.0,482.0,500.0,439.0,538.0,597.0,610.0,644.0,662.4,674.0,708.0,795.0,885.2,652.0,119.0,0.0,
HAITI,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
HONDURAS,Total,,Thousands,471.0,518.0,550.0,611.0,641.0,672.0,739.0,804.0,868.0,836.0,863.0,871.0,894.7,863.0,868.0,880.3,838.0,850.2,846.8,724.2,204.3,459.1,844.4000000000001
HONDURAS,Air,,Thousands,237.0,230.0,210.0,248.0,259.0,301.0,352.0,383.0,398.0,391.0,401.0,426.0,378.3,394.0,413.0,427.4,457.0,572.0,604.3,459.8,128.8,327.7,478.1
HONDURAS,Water,,Thousands,13.0,17.0,20.0,19.0,20.0,23.0,26.0,,,,,,,,,,,,,,,,
HONDURAS,Land,,Thousands,221.0,271.0,320.0,344.0,362.0,348.0,361.0,421.0,470.0,445.0,462.0,445.0,516.4,469.0,455.0,452.9,381.0,278.2,242.5,264.4,75.5,131.4,366.3
"HONG KONG, CHINA",Total,,Thousands,13059.0,13725.0,16566.0,15537.0,21811.0,23359.0,25251.0,28169.0,29507.0,29591.0,36031.0,41921.0,48615.0,54299.0,60839.0,59307.600000000006,56654.9,58472.100000000006,65147.6,55912.600000000006,3568.8900000000003,91.4,604.5999999999999
"HONG KONG, CHINA",Air,,Thousands,6709.0,6530.0,6891.0,4981.0,7015.0,7803.0,8625.0,9223.0,9114.0,8624.0,10187.0,11026.0,11559.0,12332.0,12849.0,13172.8,13398.5,13704.6,14386.7,11869.8,853.1,21.7,501.4
"HONG KONG, CHINA",Water,,Thousands,2096.0,2149.0,2509.0,2206.0,2827.0,2788.0,3076.0,3793.0,3975.0,3343.0,3981.0,4469.0,4694.0,5056.0,5181.0,4756.5,4688.1,4830.6,4825.7,2918.0,169.49,9.3,6.4
"HONG KONG, CHINA",Land,,Thousands,4254.0,5046.0,7166.0,8350.0,11969.0,12768.0,13550.0,15153.0,16418.0,17624.0,21863.0,26426.0,32362.0,36911.0,42809.0,41378.3,38568.3,39936.9,45935.2,41124.8,2546.3,60.4,96.8
HUNGARY,Total,,Thousands,31142.0,30680.0,31740.0,36083.0,36635.0,38555.0,40963.0,42466.0,39554.0,40624.0,39905.0,41304.0,43565.0,43611.0,45984.0,48345.0,52890.100000000006,54962.0,57666.9,61397.2,31640.7,36687.5,46343.3
HUNGARY,Air,,Thousands,1735.0,1391.0,1302.0,1730.0,2282.0,2084.0,2110.0,2230.0,2923.0,3258.0,3205.0,3531.0,3305.0,3518.0,3724.0,4408.0,4936.8,5441.0,6113.4,7029.1,1840.7,2163.4,4438.3
HUNGARY,Water,,Thousands,138.0,153.0,168.0,256.0,256.0,290.0,249.0,294.0,,,,,,,,,,,,,,,
HUNGARY,Land,,Thousands,29269.0,29136.0,30270.0,34097.0,34097.0,36181.0,38604.0,39942.0,36631.0,37366.0,36700.0,37773.0,40260.0,40093.0,42260.0,43937.0,47953.3,49521.0,51553.5,54368.1,29800.0,34524.1,41905.0
ICELAND,Total,,Thousands,328.0,329.0,315.0,348.0,405.0,429.0,477.0,539.0,561.0,563.0,558.0,628.0,765.0,900.0,1102.0,1389.0,1890.9,2352.7,2488.4,2201.8,487.7,716.9,
ICELAND,Air,,Thousands,296.0,296.0,278.0,309.0,349.0,363.0,409.0,470.0,488.0,480.0,473.0,553.0,660.0,791.0,979.0,1271.0,1772.4,2201.7,2323.1,1994.3,479.9,687.9,
ICELAND,Water,,Thousands,32.0,33.0,37.0,39.0,56.0,66.0,68.0,69.0,73.0,83.0,85.0,75.0,105.0,109.0,123.0,118.0,118.5,151.0,165.3,207.5,7.8,29.0,
ICELAND,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDIA,Total,,Thousands,2641.0,2537.0,2384.0,2726.0,3457.0,3919.0,4447.0,5082.0,5283.0,5168.0,5776.0,6308.0,6578.0,6968.0,7679.0,8027.0,8804.4,10035.7,10558.0,10930.3,2744.8,1527.1,
INDIA,Air,,Thousands,2214.0,2210.0,1953.0,2265.0,2960.0,3390.0,3873.0,4542.0,4707.0,4642.0,5302.0,5804.0,6032.0,6341.0,6611.7,6787.0,7406.2,7992.5,8405.9,8462.5,2173.9,1336.0,
INDIA,Water,,Thousands,,23.0,14.0,14.0,17.0,16.0,27.0,31.0,37.0,53.0,40.0,50.0,46.0,35.0,30.7,54.0,74.7,68.2,81.8,101.1,41.2,10.8,
INDIA,Land,,Thousands,427.0,304.0,417.0,447.0,480.0,513.0,547.0,509.0,539.0,473.0,434.0,454.0,500.0,592.0,1036.6,1186.0,1323.5,1975.0,2070.3,2366.7,529.7,180.3,
INDONESIA,Total,,Thousands,5064.0,5154.0,5033.0,4467.0,5321.0,5002.0,4871.0,5506.0,6234.0,6324.0,7003.0,7650.0,8044.0,8802.0,9435.4,10406.8,11519.300000000001,14039.7,15810.3,16106.900000000001,4053.0,1557.5,5889.0
INDONESIA,Air,,Thousands,2760.0,2766.0,2745.0,2178.0,2790.0,2889.0,2822.0,3304.0,4091.0,4396.0,4998.0,5446.0,5755.0,6429.0,6977.5,7331.0,8555.6,9670.7,10088.8,9834.7,1713.6,137.2,3296.0
INDONESIA,Water,,Thousands,2271.0,2355.0,2256.0,2262.0,2509.0,2082.0,2019.0,2163.0,2095.0,1874.0,1955.0,2148.0,2241.0,2325.0,2398.5,2744.5,2628.0,2783.0,2753.2,4160.6,1024.6,415.5,1726.8
INDONESIA,Land,,Thousands,33.0,33.0,32.0,27.0,22.0,31.0,30.0,39.0,48.0,54.0,50.0,56.0,48.0,48.0,59.4,331.3,335.7,1586.0,2968.3,2111.6,1314.8,1004.8,866.2
"IRAN, ISLAMIC REPUBLIC OF",Total,,Thousands,1341.0,1402.0,1584.0,,1658.0,,,,2034.0,2116.0,2938.0,3353.0,3833.0,4769.0,4967.0,5237.0,4942.0,4867.0,7294.8,9107.3,1549.6,989.3999999999999,4108.3
"IRAN, ISLAMIC REPUBLIC OF",Air,,Thousands,257.0,395.0,429.0,,545.0,,,,730.0,635.0,636.0,637.0,862.0,1253.0,1518.0,1664.0,1615.9,1629.1,1441.7,1573.0,194.6,344.7,1224.4
"IRAN, ISLAMIC REPUBLIC OF",Water,,Thousands,9.0,15.0,11.0,,33.0,,,,22.0,15.0,19.0,27.0,19.0,28.0,29.0,26.0,27.8,28.2,21.4,22.0,0.5,0.4,22.3
"IRAN, ISLAMIC REPUBLIC OF",Land,,Thousands,1075.0,992.0,1144.0,,1080.0,,,,1282.0,1466.0,2283.0,2689.0,2952.0,3488.0,3420.0,3547.0,3298.2999999999997,3209.7,5831.7,7512.3,1354.5,644.3,2861.6
IRAQ,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRELAND,Total,,Thousands,6645.0,6353.0,6476.0,6765.0,6954.0,7333.0,8001.0,8332.0,8025.0,7190.0,7134.0,7630.0,7550.0,8260.0,8813.0,9528.0,10100.0,10338.0,10926.0,10951.0,,,
IRELAND,Air,,Thousands,4450.0,4322.0,4439.0,4819.0,4980.0,5546.0,6304.0,6578.0,6468.0,5703.0,4845.0,5339.0,5314.0,5626.0,6010.0,6931.0,7622.0,7924.0,8477.0,8659.0,,,
IRELAND,Water,,Thousands,1545.0,1343.0,1302.0,1236.0,1213.0,1082.0,964.0,1006.0,892.0,787.0,855.0,791.0,730.0,781.0,814.0,816.0,803.0,798.0,796.0,694.0,,,
IRELAND,Land,,Thousands,650.0,688.0,735.0,710.0,761.0,705.0,733.0,748.0,665.0,700.0,1434.0,1500.0,1506.0,1853.0,1989.0,1781.0,1675.0,1616.0,1653.0,1598.0,,,
ISRAEL,Total,,Thousands,2417.0,1196.0,861.0,1064.0,1506.0,1903.0,1825.0,2067.0,2572.5,2321.0,2803.0,2820.0,2886.0,2961.6,2927.0,2799.0,2900.0,3613.0,4120.8,4551.599999999999,831.4,396.6,2675.0
ISRAEL,Air,,Thousands,1955.0,1060.0,778.0,972.0,1339.0,1653.0,1568.0,1747.0,2114.0,1963.0,2313.0,2438.0,2482.0,2580.2,2528.0,2509.0,2623.0,3205.0,3634.4,3968.2,739.8,380.8,2450.0
ISRAEL,Water,,Thousands,16.0,6.0,3.0,4.0,5.0,5.0,2.0,1.0,0.5,,,,,,,,,,,,,,
ISRAEL,Land,,Thousands,446.0,130.0,80.0,88.0,162.0,245.0,255.0,319.0,458.0,358.0,490.0,382.0,404.0,381.4,399.0,290.0,277.0,408.0,486.4,583.4,91.6,15.8,225.0
ITALY,Total,,Thousands,62702.0,60959.0,63561.0,63025.0,58480.0,59230.0,66353.0,70270.0,70718.0,71692.0,73225.0,75866.0,76294.0,76762.3,77694.09999999999,81067.7,84924.5,89931.4,93228.7,95398.79999999999,38418.8,40185.7,74316.6
ITALY,Air,,Thousands,10773.0,10926.0,11567.0,12062.0,16927.0,18592.0,21520.0,23226.0,21368.0,19930.0,21092.0,23079.0,23276.0,24882.7,25736.7,28114.0,30483.8,34116.5,37229.5,39396.2,9976.4,11543.9,31761.6
ITALY,Water,,Thousands,2952.0,2729.0,2913.0,2932.0,2022.0,2126.0,1901.0,1650.0,2118.0,2365.0,2552.0,2062.0,1820.0,1561.9,1511.0,1609.0,1701.5,1633.7,1701.0,1727.9,627.9,1026.5,1355.1
ITALY,Land,,Thousands,48977.0,47304.0,49081.0,48031.0,39531.0,38512.0,42932.0,45394.0,47232.0,49397.0,49581.0,50725.0,51198.0,50317.700000000004,50446.399999999994,51344.7,52739.2,54181.200000000004,54298.2,54274.7,27814.5,27615.3,41199.9
JAMAICA,Total,,Thousands,2231.0,2117.0,2131.0,2483.0,2515.0,2615.0,3016.0,2881.0,2859.0,2753.0,2832.0,3077.0,3306.0,3273.45,3504.0,3692.0,3837.2999999999997,4276.0,4319.0,4234.0,1329.7,1535.0,3330.7
JAMAICA,Air,,Thousands,1323.0,1277.0,1266.0,1350.0,1415.0,1479.0,1679.0,1701.0,1767.0,1831.0,1922.0,1952.0,1986.0,2008.45,2080.0,2123.0,2181.7,2353.0,2473.0,2681.0,880.4,1464.0,2478.4
JAMAICA,Water,,Thousands,908.0,840.0,865.0,1133.0,1100.0,1136.0,1337.0,1180.0,1092.0,922.0,910.0,1125.0,1320.0,1265.0,1424.0,1569.0,1655.6,1923.0,1846.0,1553.0,449.3,71.0,852.3
JAMAICA,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
JAPAN,Total,,Thousands,5272.0,5286.0,5772.0,5727.0,6756.0,7450.0,8108.0,9152.0,9146.0,7582.0,9444.0,7135.0,9172.0,11255.0,14150.0,19688.300000000003,23219.0,27428.8,30102.0,31187.2,4307.3,353.0,4198.099999999999
JAPAN,Air,,Thousands,5072.0,5061.0,5496.0,5428.0,6399.0,7022.0,7607.0,8486.0,8448.0,7147.0,8741.0,6681.0,8567.0,10635.0,13511.0,19117.4,22618.0,26687.0,29323.0,30644.3,4278.2,353.0,4195.9
JAPAN,Water,,Thousands,200.0,225.0,276.0,299.0,357.0,428.0,501.0,666.0,698.0,435.0,703.0,454.0,605.0,620.0,639.0,570.9,601.0,741.8,779.0,542.9,29.1,,2.2
JAPAN,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
JORDAN,Total,,Thousands,4076.0,4540.0,6743.0,6656.0,7999.0,8378.0,8993.0,8470.0,9231.0,9260.0,11136.0,8713.0,8065.0,6979.0,6941.0,4809.200000000001,4236.0,4565.1,4922.1,5360.6,1239.8,2358.8,5049.1
JORDAN,Air,,Thousands,782.0,818.0,948.0,1028.0,1407.0,1449.0,1885.0,1705.0,1735.0,1883.0,2186.0,2270.0,2604.0,2686.0,2910.0,2095.3,1904.5,2033.0,2221.1,2436.9,573.4,1207.4,2173.9
JORDAN,Water,,Thousands,211.0,298.0,221.0,288.0,370.0,356.0,425.0,586.0,607.0,507.0,511.0,366.0,408.0,330.0,269.0,191.8,161.2,152.8,166.5,190.2,36.9,54.6,110.0
JORDAN,Land,,Thousands,3083.0,3424.0,5574.0,5340.0,6222.0,6573.0,6683.0,6179.0,6889.0,6870.0,8439.0,6077.0,5053.0,3963.0,3762.0,2522.1,2170.3,2379.3,2534.5,2733.5,629.5,1096.8,2765.2
KAZAKHSTAN,Total,,Thousands,,,,3237.0,4291.0,4365.0,4707.0,5310.0,4117.0,3774.0,4097.0,5685.0,6163.0,6841.0,6333.0,,,,,,,,
KAZAKHSTAN,Air,,Thousands,,,,767.0,274.0,298.0,504.0,584.0,568.0,521.0,565.0,785.0,850.0,944.0,874.0,,,,,,,,
KAZAKHSTAN,Water,,Thousands,,,,,30.0,12.0,14.0,15.0,4.0,4.0,4.0,6.0,6.0,7.0,6.0,,,,,,,,
KAZAKHSTAN,Land,,Thousands,,,,2470.0,3987.0,4055.0,4189.0,4711.0,3545.0,3249.0,3528.0,4894.0,5307.0,5890.0,5453.0,,,,,,,,
KENYA,Total,,Thousands,1037.0,994.0,1001.0,1146.0,1360.0,1479.0,1601.0,1817.0,1203.0,1490.0,1609.0,1823.0,1711.0,1519.5,1350.3,1181.0,1339.8,1448.8,2025.1999999999998,2048.8,567.8,870.4000000000001,
KENYA,Air,,Thousands,654.0,627.0,539.0,547.0,764.0,842.0,964.0,1118.0,764.0,962.0,1120.0,1301.0,1292.0,1132.8,887.6,771.0,920.3,996.4,1490.1,1581.7,428.6,699.2,
KENYA,Water,,Thousands,2.0,2.0,6.0,1.0,4.0,5.0,12.0,16.0,10.0,28.0,28.0,35.0,6.0,6.0,23.3,7.0,6.3,6.2,0.7,0.8,1.5,0.9,
KENYA,Land,,Thousands,381.0,365.0,456.0,598.0,592.0,632.0,625.0,683.0,429.0,500.0,461.0,487.0,413.0,380.7,439.4,403.0,413.2,446.2,534.4,466.3,137.7,170.3,
KIRIBATI,Total,,Thousands,13.399999999999999,14.5,119.5,130.1,63.9,50.2,10.8,32.300000000000004,3.9,3.9,4.7,5.3,4.9,5.9,8.3,8.2,7.6,7.5,9.0,12.0,1.4,0.067,
KIRIBATI,Air,,Thousands,4.8,4.6,4.9,4.9,3.4,4.1,4.4,4.7,3.9,3.9,4.7,5.3,4.9,5.9,5.0,3.9,5.7,5.8,7.1,7.9,1.4,0.034,
KIRIBATI,Water,,Thousands,8.6,9.9,114.6,125.2,60.5,46.1,6.4,27.6,,,,,,,3.3,4.3,1.9,1.7,1.9,4.1,,0.033,
KIRIBATI,Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Air,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, REPUBLIC OF",Total,,Thousands,4369.0,4275.0,4393.0,3850.0,4929.0,5180.0,6155.0,6449.0,6891.0,7818.0,8797.0,9795.0,11140.0,12176.0,14201.5,13231.7,17241.8,13335.8,15346.9,17502.8,2519.1,967.0,3198.0
"KOREA, REPUBLIC OF",Air,,Thousands,4045.0,3948.0,4067.0,3536.0,4529.0,4776.0,5116.0,5448.0,5822.0,6725.0,7518.0,8375.0,9759.0,9892.0,11557.4,10732.5,13714.9,11781.9,13955.8,15739.8,2240.5,674.0,2878.8
"KOREA, REPUBLIC OF",Water,,Thousands,324.0,327.0,326.0,314.0,400.0,404.0,1039.0,1001.0,1069.0,1093.0,1279.0,1420.0,1381.0,2284.0,2644.1,2499.2,3526.9,1553.9,1391.1,1763.0,278.6,293.0,319.2
"KOREA, REPUBLIC OF",Land,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KUWAIT,Total,,Thousands,1944.0,2072.0,2315.0,2602.0,3055.0,3474.0,3899.0,4482.0,4735.0,5088.0,5208.0,5574.0,5729.0,6217.0,6527.5,6941.0,7054.8,7407.0,8508.0,8565.0,2160.8999999999996,1605.6,
KUWAIT,Air,,Thousands,929.0,994.0,1139.0,1272.0,1525.0,1657.0,1857.0,2126.0,2248.0,2425.0,2512.0,2571.0,2670.0,2914.0,3114.4,3390.0,3604.4,3942.0,4314.0,4277.2,1027.3,890.3,
KUWAIT,Water,,Thousands,62.0,57.0,56.0,52.0,48.0,41.0,39.0,31.0,33.0,35.0,27.0,24.0,21.0,30.0,28.2,22.0,30.5,39.0,41.0,38.2,3.1,1.3,
KUWAIT,Land,,Thousands,953.0,1021.0,1120.0,1278.0,1482.0,1776.0,2003.0,2325.0,2454.0,2628.0,2669.0,2979.0,3038.0,3273.0,3384.9,3529.0,3419.9,3426.0,4153.0,4249.6,1130.5,714.0,
KYRGYZSTAN,Total,,Thousands,172.0,198.0,183.0,,,,185.0,243.0,305.0,283.0,260.0,337.0,348.0,414.0,413.0,402.0,321.0,421.0,423.0,234.7,69.2,144.4,345.7
KYRGYZSTAN,Air,,Thousands,14.0,46.0,40.0,,,,56.0,91.0,110.0,95.0,131.0,238.0,272.0,370.0,388.0,386.0,308.0,408.0,408.0,219.2,67.9,144.0,331.4
KYRGYZSTAN,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
KYRGYZSTAN,Land,,Thousands,158.0,152.0,143.0,,,,129.0,152.0,195.0,188.0,129.0,99.0,76.0,44.0,25.0,16.0,13.0,13.0,15.0,15.5,1.3,0.4,14.3
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Total,,Thousands,737.0,674.0,736.0,636.0,895.0,1095.0,1215.0,1624.0,1737.0,2008.0,2513.0,2724.0,3330.0,3779.0,4159.0,4684.0,4239.0,3868.8999999999996,4186.4,4791.0,886.4000000000001,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Air,,Thousands,92.0,95.0,147.0,159.0,242.0,438.0,389.0,650.0,556.0,582.0,1030.0,1329.0,340.0,421.0,500.0,520.0,578.9,520.2,613.0,1906.8,175.2,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Land,,Thousands,645.0,579.0,589.0,477.0,653.0,657.0,826.0,974.0,1181.0,1426.0,1483.0,1395.0,2990.0,3358.0,3659.0,4164.0,3660.1,3348.7,3573.4,2884.2,711.2,,
LATVIA,Total,,Thousands,1882.0,2061.0,2297.0,2524.0,3127.0,3790.0,4649.0,5209.0,5496.0,4726.0,5042.0,5538.0,5569.0,5822.0,6246.0,6842.0,6796.9,7725.799999999999,7775.2,8342.3,3203.6,1936.8,
LATVIA,Air,,Thousands,140.0,156.0,155.0,188.0,299.0,494.0,641.0,857.0,982.0,1277.0,1539.0,1698.0,1597.0,1628.0,1652.0,1789.0,1586.6,2094.7,2087.7,2677.2,653.1,838.5,
LATVIA,Water,,Thousands,126.0,124.0,174.0,188.0,208.0,210.0,231.0,318.0,328.0,319.0,344.0,399.0,429.0,433.0,418.0,347.0,317.2,517.5,924.5,549.1,163.4,,
LATVIA,Land,,Thousands,1616.0,1781.0,1968.0,2148.0,2620.0,3086.0,3777.0,4034.0,4186.0,3130.0,3159.0,3441.0,3543.0,3761.0,4176.0,4706.0,4893.099999999999,5113.599999999999,4763.0,5116.0,2387.1,1098.3,
LEBANON,Total,,Thousands,742.0,837.0,957.0,,,,1081.0,1090.0,1342.0,1861.0,2183.0,1678.0,1415.0,1274.0,1354.6999999999998,1518.0,1688.3999999999999,1856.8000000000002,1963.9,1936.3000000000002,414.2,889.9999999999999,1466.0
LEBANON,Air,,Thousands,481.0,515.0,582.0,,,,673.0,663.0,900.0,1261.0,1406.0,1368.0,1287.0,1203.0,1282.3,1422.0,1564.1,1715.9,1801.8,1737.9,378.3,809.8,1288.4
LEBANON,Water,,Thousands,1.0,1.0,1.0,,,,387.0,75.0,11.0,12.0,18.0,26.0,56.0,7.0,7.1,19.0,16.0,12.9,12.7,11.0,4.4,7.3,9.8
LEBANON,Land,,Thousands,260.0,321.0,374.0,,,,21.0,352.0,431.0,588.0,759.0,284.0,72.0,64.0,65.3,77.0,108.3,128.0,149.4,187.4,31.5,72.9,167.8
LESOTHO,Total,,Thousands,302.0,295.0,288.0,329.0,304.0,304.0,357.0,300.0,293.0,344.0,426.0,398.0,423.0,433.0,1079.0,1082.4,1196.3,1137.1999999999998,1172.6000000000001,1142.3000000000002,,278.6,
LESOTHO,Air,,Thousands,9.0,9.0,9.0,11.0,10.0,11.0,13.0,15.0,15.0,14.0,13.0,12.0,11.0,14.0,,12.4,13.7,12.1,19.2,15.4,,2.1,
LESOTHO,Water,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
