Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NORWAY,hotel_overnights,,Thousands,11398.0,11599.0,11482.0,11262.0,11764.0,12349.0,12859.0,13458.0,13328.0,13227.0,13595.0,14304.0,14753.0,14700.0,15007.0,15634.0,15996.0,16695.0,17085.0,17964.0,12701.0,14563.0,18432.0
OMAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
OMAN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,hotel_guests,,Thousands,2940.0,7772.0,8679.0,9883.0,9598.0,9947.0,11086.0,11197.0,8386.0,,,,,,,,,,,,,,
PAKISTAN,hotel_overnights,,Thousands,10942.0,10747.0,11500.0,12520.0,12935.0,13173.0,,,,,,,,,,,,,,,,,
PALAU,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAPUA NEW GUINEA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAPUA NEW GUINEA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAPUA NEW GUINEA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAPUA NEW GUINEA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PARAGUAY,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PARAGUAY,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PARAGUAY,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PARAGUAY,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PERU,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PERU,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PERU,hotel_guests,,Thousands,,9545.0,10529.0,14898.0,15403.0,17055.0,16064.0,18251.0,20345.0,22495.0,26908.0,31052.0,35176.0,38438.0,39173.0,40545.0,42640.0,43996.0,47466.0,54897.0,34589.0,45715.0,48234.0
PERU,hotel_overnights,,Thousands,11828.0,12273.0,13643.0,18078.0,18630.0,20663.0,20763.0,23716.0,25904.0,28460.0,33711.0,38880.0,44140.0,49385.0,50751.0,51808.0,54706.0,55733.0,59490.0,68969.0,50101.0,57892.0,59408.0
PHILIPPINES,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PHILIPPINES,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PHILIPPINES,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PHILIPPINES,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
POLAND,Guests,,Thousands,11506.0,11147.0,11094.0,11312.0,11812.0,12287.0,13199.0,14560.0,15510.0,15492.0,16766.0,17569.0,17656.0,18158.0,19614.0,21253.0,23730.0,25186.0,26814.0,28208.0,15615.0,19689.0,28402.0
POLAND,Overnights,,Thousands,41903.0,38956.0,37127.0,37520.0,37344.0,38076.0,40680.0,44036.0,46472.0,45411.0,47178.0,48247.0,50138.0,50488.0,53587.0,57477.0,63815.0,67176.0,71118.0,74659.0,44754.0,55673.0,75195.0
POLAND,hotel_guests,,Thousands,4742.0,4340.0,4580.0,4834.0,6273.0,6805.0,7564.0,8652.0,9510.0,9592.0,10687.0,11765.0,11968.0,12696.0,14110.0,15445.0,16937.0,18102.0,19283.0,20640.0,11183.0,14417.0,21907.0
POLAND,hotel_overnights,,Thousands,9352.0,8297.0,8382.0,8813.0,11572.0,12464.0,13910.0,15898.0,17300.0,17036.0,19112.0,21114.0,22119.0,23244.0,25772.0,28329.0,31405.0,33499.0,36019.0,38628.0,23313.0,29398.0,42982.0
PORTUGAL,Guests,,Thousands,5500.0,5515.0,5819.0,5900.0,6058.0,6488.0,6697.0,7256.0,7439.0,7649.0,7746.0,7586.0,7142.0,8222.0,7860.0,8615.0,9225.0,9770.0,11376.0,12213.0,7460.0,9629.0,12552.0
PORTUGAL,Overnights,,Thousands,16171.0,16111.0,16692.0,16713.0,17105.0,17877.0,18680.0,19295.0,19190.0,19340.0,19649.0,19012.0,17747.0,17845.0,19388.0,20588.0,22172.0,23303.0,24717.0,26115.0,16875.0,22486.0,27488.0
PORTUGAL,hotel_guests,,Thousands,4397.0,4459.0,4674.0,4714.0,4934.0,5274.0,5866.0,6058.0,6050.0,6189.0,6425.0,6322.0,5937.0,5402.0,6111.0,6544.0,6986.0,7403.0,7852.0,8335.0,5123.0,6710.0,8899.0
PORTUGAL,hotel_overnights,,Thousands,9693.0,9985.0,10646.0,10661.0,11139.0,11648.0,12350.0,12968.0,13024.0,13243.0,13783.0,13437.0,12424.0,11100.0,12669.0,13390.0,14230.0,15000.0,16047.0,16815.0,10751.0,14867.0,18329.0
PUERTO RICO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PUERTO RICO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PUERTO RICO,hotel_guests,,Thousands,571.0,586.0,617.0,660.0,638.0,658.0,664.0,656.0,661.0,656.0,681.0,716.0,817.0,852.0,844.0,851.0,850.0,843.0,484.0,580.0,485.0,534.0,663.0
PUERTO RICO,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ROMANIA,Guests,,Thousands,4053.0,3960.0,3848.0,3952.0,4279.0,4375.0,4836.0,5421.0,5659.0,4866.0,4726.0,5515.0,6030.0,6226.0,6551.0,7682.0,8522.0,9383.0,10109.0,10691.0,5945.0,9326.0,10914.0
ROMANIA,Overnights,,Thousands,15497.0,15731.0,14743.0,15079.0,15168.0,14909.0,15750.0,17007.0,17367.0,14658.0,13285.0,14913.0,15869.0,15885.0,16512.0,19048.0,20609.0,21801.0,23315.0,24795.0,13582.0,20823.0,23378.0
ROMANIA,hotel_guests,,Thousands,3660.0,3575.0,3505.0,3636.0,3963.0,4139.0,4604.0,5186.0,5420.0,4663.0,4562.0,5356.0,5893.0,6105.0,6422.0,7530.0,8373.0,9224.0,9936.0,10505.0,5814.0,9191.0,10772.0
ROMANIA,hotel_overnights,,Thousands,13862.0,14071.0,13369.0,13867.0,13980.0,14094.0,14929.0,16259.0,16580.0,13932.0,12733.0,14385.0,15429.0,15491.0,16092.0,18531.0,20135.0,21270.0,22788.0,24189.0,13209.0,20467.0,23000.0
RUSSIAN FEDERATION,Guests,,Thousands,,,,,,,30247.0,28695.0,31517.0,24917.0,27167.0,29310.0,31798.0,32561.0,33799.0,43657.0,48355.0,53595.0,62210.0,65190.0,,,
RUSSIAN FEDERATION,Overnights,,Thousands,,,146890.0,140160.0,143039.0,155635.0,157207.0,156980.0,165463.0,144130.0,,,,,,212195.0,216838.0,253023.0,274585.0,283191.0,,,
RUSSIAN FEDERATION,hotel_guests,,Thousands,,13874.0,13678.0,13539.0,13741.0,15047.0,16451.0,18304.0,20934.0,15586.0,17922.0,20336.0,22477.0,23351.0,24475.0,31378.0,42981.0,48412.0,48056.0,,,,
RUSSIAN FEDERATION,hotel_overnights,,Thousands,,37143.0,35343.0,35499.0,35549.0,40730.0,42630.0,44334.0,52718.0,39441.0,,,,,,,115175.0,135905.0,,,,,
RWANDA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
RWANDA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
RWANDA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
RWANDA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAMOA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAMOA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAMOA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAMOA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAUDI ARABIA,Guests,,Thousands,,,,,35285.0,30236.0,27080.0,28549.0,28775.0,32014.0,22780.0,26155.0,19039.0,23783.0,37101.0,46450.0,45036.0,43821.0,43255.0,47805.0,42107.0,63845.0,77837.0
SAUDI ARABIA,Overnights,,Thousands,,,334100.0,284900.0,216870.0,196737.0,183527.0,188403.0,199037.0,198477.0,116982.0,121989.0,103392.0,98573.0,165274.0,240853.0,235804.0,224212.0,232122.0,268751.0,228538.0,353331.0,369606.0
SAUDI ARABIA,hotel_guests,,Thousands,,,,,19954.0,17031.0,15894.0,18075.0,17851.0,22998.0,17267.0,16471.0,11792.0,13842.0,22954.0,34543.0,32805.0,29120.0,29034.0,31234.0,25976.0,36063.0,48314.0
SAUDI ARABIA,hotel_overnights,,Thousands,,,,,117162.0,108236.0,99858.0,117811.0,121884.0,136998.0,81868.0,69011.0,53333.0,53565.0,86941.0,166097.0,157619.0,130971.0,140452.0,155540.0,121909.0,161334.0,205161.0
SENEGAL,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SENEGAL,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SENEGAL,hotel_guests,,Thousands,53.0,57.0,61.0,65.0,71.0,81.0,72.0,93.0,,,,,,,308.0,396.0,485.0,548.0,,,,,
SENEGAL,hotel_overnights,,Thousands,106.0,118.0,133.0,156.0,159.0,198.0,177.0,223.0,,,,,,,563.0,774.0,970.0,1096.0,,,,,
SERBIA,Guests,,Thousands,,,1898.0,1659.0,1580.0,1536.0,1538.0,1611.0,1620.0,1373.0,1318.0,1304.0,1270.0,1271.0,1164.0,1305.0,1472.0,1589.0,1720.0,1843.0,1374.0,1720.0,2096.0
SERBIA,Overnights,,Thousands,,,6468.0,5893.0,5792.0,5508.0,5577.0,5853.0,5935.0,5293.0,4961.0,5002.0,4689.0,4579.0,3925.0,4242.0,4795.0,5150.0,5678.0,6063.0,4937.0,5733.0,7306.0
SERBIA,hotel_guests,,Thousands,,,1305.0,1121.0,1113.0,1079.0,1058.0,1097.0,1090.0,906.0,865.0,864.0,855.0,857.0,801.0,904.0,1004.0,1085.0,1143.0,1211.0,850.0,1139.0,1060.0
SERBIA,hotel_overnights,,Thousands,,,3748.0,3336.0,3362.0,3198.0,3120.0,3187.0,3230.0,2648.0,2416.0,2396.0,2427.0,2369.0,2073.0,2307.0,2632.0,2864.0,3002.0,3190.0,2590.0,3197.0,2731.0
SERBIA AND MONTENEGRO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Overnights,,Thousands,10008.0,9926.0,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,hotel_guests,,Thousands,1529.0,1531.0,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,hotel_overnights,,Thousands,5513.0,5297.0,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,hotel_overnights,,Thousands,12.0,12.0,14.0,8.0,10.0,12.0,18.0,20.0,17.0,17.0,18.0,21.0,28.0,25.0,30.0,29.0,29.0,31.0,36.0,40.0,29.0,22.0,20.0
SIERRA LEONE,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SLOVAKIA,Guests,,Thousands,1741.0,1942.0,2048.0,1987.0,1843.0,1913.0,1972.0,2092.0,2316.0,2083.0,2066.0,2111.0,2247.0,2379.0,2253.0,2609.0,2997.0,3213.0,3340.0,3958.0,2356.0,2149.0,
SLOVAKIA,Overnights,,Thousands,6798.0,6942.0,7263.0,7095.0,6074.0,5861.0,6004.0,6368.0,7203.0,6622.0,6561.0,6486.0,6807.0,7147.0,6996.0,7894.0,8993.0,9507.0,9819.0,11453.0,7443.0,6704.0,
SLOVAKIA,hotel_guests,,Thousands,1341.0,1460.0,1591.0,1530.0,1439.0,1495.0,1521.0,1585.0,1769.0,1570.0,1613.0,1479.0,1593.0,1704.0,1629.0,1910.0,2210.0,2376.0,2462.0,2917.0,1688.0,1550.0,
SLOVAKIA,hotel_overnights,,Thousands,3768.0,3837.0,4917.0,4789.0,4148.0,3978.0,3936.0,4082.0,4620.0,4168.0,4282.0,3744.0,3925.0,4151.0,4138.0,4784.0,5528.0,5868.0,6106.0,7238.0,4640.0,4357.0,
SLOVENIA,Guests,,Thousands,868.0,867.0,860.0,873.0,842.0,840.0,868.0,930.0,1126.0,1161.0,1251.0,1300.0,1259.0,1244.0,1226.0,1352.0,1437.0,1513.0,1508.0,1528.0,1849.0,2171.0,1933.0
SLOVENIA,Overnights,,Thousands,3232.0,3316.0,3300.0,3327.0,3226.0,3171.0,3233.0,3393.0,3963.0,4077.0,4353.0,4363.0,4163.0,4037.0,3906.0,4172.0,4308.0,4523.0,4519.0,4405.0,5850.0,6457.0,5507.0
SLOVENIA,hotel_guests,,Thousands,512.0,468.0,463.0,463.0,467.0,459.0,484.0,523.0,643.0,648.0,650.0,683.0,651.0,638.0,650.0,696.0,727.0,779.0,747.0,757.0,849.0,1086.0,986.0
SLOVENIA,hotel_overnights,,Thousands,1860.0,1715.0,1714.0,1725.0,1707.0,1653.0,1746.0,1839.0,2175.0,2234.0,2233.0,2278.0,2139.0,2063.0,2032.0,2129.0,2193.0,2309.0,2193.0,2137.0,2616.0,3131.0,2741.0
SOLOMON ISLANDS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,Overnights,,Thousands,,,,,,,,158455.0,149041.0,128402.0,130781.0,115173.0,121154.0,111312.0,113115.0,102486.0,103400.0,70100.0,69300.0,94100.0,56808.0,51200.0,118600.0
SOUTH AFRICA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,hotel_overnights,,Thousands,,,,,,,,29805.0,26106.0,16891.0,21809.0,17667.0,16491.0,45766.0,17730.0,16243.0,14032.0,11400.0,14956.0,26397.0,15574.0,17690.0,29520.0
SOUTH SUDAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SPAIN,Guests,,Thousands,37521.0,39775.0,40093.0,43254.0,47437.0,50152.0,56727.0,58117.0,56429.0,54470.0,55618.0,55431.0,52309.0,51874.0,55186.0,59022.0,62200.0,64159.0,65033.0,67280.0,32225.0,55069.0,70543.0
SPAIN,Overnights,,Thousands,110750.0,116554.0,118179.0,124689.0,135188.0,143874.0,154836.0,156653.0,152043.0,148003.0,151514.0,150489.0,139282.0,136764.0,144327.0,152808.0,160401.0,165292.0,165918.0,170721.0,83779.0,145188.0,180184.0
SPAIN,hotel_guests,,Thousands,32133.0,32892.0,33258.0,35283.0,39211.0,41600.0,47444.0,48641.0,47241.0,45138.0,46233.0,45825.0,43026.0,42569.0,44683.0,47524.0,49543.0,50453.0,51166.0,52734.0,23695.0,40273.0,53314.0
SPAIN,hotel_overnights,,Thousands,83382.0,85261.0,86718.0,91295.0,100044.0,106875.0,115088.0,116597.0,113188.0,109757.0,113236.0,111524.0,102101.0,100634.0,104730.0,110255.0,114239.0,115822.0,116500.0,119609.0,51151.0,90700.0,120038.0
SRI LANKA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SRI LANKA,hotel_overnights,,Thousands,952.0,1063.0,1243.0,1327.0,1381.0,1292.0,1302.0,1534.0,1401.0,1635.0,1889.0,2182.0,2139.0,2079.0,2585.0,2225.0,2539.0,2725.0,2950.0,2280.0,1669.0,,
STATE OF PALESTINE,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
STATE OF PALESTINE,hotel_guests,,Thousands,26.0,17.0,18.0,26.0,44.0,44.0,29.0,52.0,59.0,57.0,55.0,62.0,85.0,55.0,54.0,52.0,48.0,43.0,48.0,59.0,17.0,58.0,97.0
STATE OF PALESTINE,hotel_overnights,,Thousands,53.0,53.0,66.0,86.0,104.0,99.0,52.0,77.0,114.0,116.0,120.0,142.0,174.0,142.0,148.0,166.0,167.0,146.0,146.0,146.0,48.0,136.0,228.0
SUDAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SUDAN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SWEDEN,Guests,,Thousands,14185.0,14545.0,14947.0,15394.0,16130.0,17682.0,16918.0,17957.0,18239.0,18472.0,19054.0,19351.0,19452.0,20112.0,20935.0,22356.0,23127.0,23627.0,24066.0,25038.0,17382.0,21721.0,26167.0
SWEDEN,Overnights,,Thousands,31155.0,32061.0,33128.0,34339.0,35089.0,36913.0,38905.0,39740.0,38133.471,38681.349,39603.202,39743.391,39915.883,40845.529,42653.629,44854.409,46203.0,47017.0,47852.0,49849.0,38122.0,46946.0,52420.0
SWEDEN,hotel_guests,,Thousands,10575.0,10612.0,10375.0,10359.0,10509.0,11096.0,11866.0,12459.0,12573.0,12367.0,13057.0,13414.0,13638.0,14069.0,14646.0,15514.0,16390.0,16902.0,17420.0,18379.0,11436.0,14800.0,19153.0
SWEDEN,hotel_overnights,,Thousands,16586.0,16737.0,16143.0,16235.0,16465.0,17518.0,18606.0,19574.0,20042.0,19871.0,20975.0,21458.0,21916.0,22558.0,23652.0,25117.0,26473.0,27219.0,27903.0,29644.0,19296.0,25065.0,31274.0
SWITZERLAND,Guests,,Thousands,,,,,,,,,,,,,,,,,11120.0,11671.0,12230.0,12558.0,10809.0,13570.0,14145.6
SWITZERLAND,Overnights,,Thousands,35933.0,36219.0,36254.0,36392.0,,,,,,,,,,,,,26381.0,27768.0,28573.0,29354.0,28260.0,34291.0,33403.7
SWITZERLAND,hotel_guests,,Thousands,5986.0,6151.0,6190.0,6195.0,,6574.0,6948.0,7185.0,7389.0,7271.0,7574.0,7695.0,7732.0,7864.0,8004.0,8125.0,8273.0,8673.0,8991.0,9279.0,7695.0,10057.0,10581.9
SWITZERLAND,hotel_overnights,,Thousands,14013.0,14313.0,14196.0,14236.0,,14622.0,15204.0,15447.0,15825.0,15424.0,15765.0,15752.0,15690.0,15889.0,16026.0,16052.0,16245.0,16920.0,17413.0,17922.0,16389.0,20961.0,21062.3
SYRIAN ARAB REPUBLIC,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SYRIAN ARAB REPUBLIC,hotel_guests,,Thousands,685.0,696.0,688.0,679.0,661.0,649.0,650.0,679.0,595.0,564.0,587.0,411.0,487.0,754.0,1084.0,993.0,903.0,1121.0,1096.0,993.0,739.0,875.0,
SYRIAN ARAB REPUBLIC,hotel_overnights,,Thousands,1081.0,1068.0,1053.0,1052.0,981.0,964.0,1013.0,1116.0,977.0,933.0,947.0,630.0,1088.0,1992.0,2652.0,2473.0,2480.0,2757.0,2360.0,2140.0,1429.0,1809.0,
TAIWAN PROVINCE OF CHINA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN PROVINCE OF CHINA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TAJIKISTAN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",Overnights,,Thousands,2160.0,2917.0,3971.0,4100.0,4100.0,4500.0,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"TANZANIA, UNITED REPUBLIC OF",hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
THAILAND,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
THAILAND,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
THAILAND,hotel_guests,,Thousands,,,,,,,30512.0,32601.0,33121.0,33388.0,41555.0,52109.0,61401.0,71692.0,76021.0,85508.0,93668.0,102918.0,107484.0,107864.0,63034.0,,
THAILAND,hotel_overnights,,Thousands,97341.0,103593.0,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TIMOR-LESTE,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
